PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2025/12/15,Sweden,2010,5,Waste and wastewater management,Tetrachloromethane (TCM),1.7
2025/12/15,Spain,2020,5,Waste and wastewater management,Total phosphorus,3183540
2025/12/15,Sweden,2024,6,Paper and wood production and processing,Copper and compounds (as Cu),2826.42
2025/12/15,Serbia,2024,5,Waste and wastewater management,Fluorides (as total F),24270
2025/12/15,Czechia,2019,5,Waste and wastewater management,Total phosphorus,166802.91
2025/12/15,Norway,2011,9,Other activities,Fluoranthene,92.3
2025/12/15,Slovakia,2011,1,Energy sector,Naphthalene,11
2025/12/15,Slovenia,2018,5,Waste and wastewater management,Nickel and compounds (as Ni),370.3
2025/12/15,Germany,2009,5,Waste and wastewater management,Lead and compounds (as Pb),4362.8
2025/12/15,United Kingdom,2019,5,Waste and wastewater management,Total nitrogen,96720900
2025/12/15,Croatia,2018,1,Energy sector,Zinc and compounds (as Zn),425
2025/12/15,Belgium,2014,4,Chemical industry,Arsenic and compounds (as As),223.17
2025/12/15,Ireland,2011,5,Waste and wastewater management,Di-(2-ethyl hexyl) phthalate (DEHP),228.34999999999997
2025/12/15,Czechia,2009,,,Lead and compounds (as Pb),35.7
2025/12/15,Croatia,2019,4,Chemical industry,Nonylphenol and Nonylphenol ethoxylates,2.47
2025/12/15,Poland,2013,1,Energy sector,Nickel and compounds (as Ni),177.90000000000003
2025/12/15,Italy,2023,5,Waste and wastewater management,Trichlorobenzenes (TCB),55.53530000000001
2025/12/15,France,2014,4,Chemical industry,Cyanides (as total CN),5617.9
2025/12/15,Germany,2012,1,Energy sector,Fluoranthene,2.3
2025/12/15,Belgium,2015,3,Mineral industry,Mercury and compounds (as Hg),8.75
2025/12/15,Estonia,2011,6,Paper and wood production and processing,Copper and compounds (as Cu),426
2025/12/15,Finland,2024,6,Paper and wood production and processing,Mercury and compounds (as Hg),11.5
2025/12/15,Sweden,2021,5,Waste and wastewater management,Total phosphorus,114660
2025/12/15,United Kingdom,2009,7,Intensive livestock production and aquaculture,Copper and compounds (as Cu),74329
2025/12/15,Netherlands,2011,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",485
2025/12/15,France,2010,2,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),49.4
2025/12/15,Sweden,2009,3,Mineral industry,Nickel and compounds (as Ni),24.7
2025/12/15,Italy,2015,4,Chemical industry,Halogenated organic compounds (as AOX),4860
2025/12/15,Austria,2024,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,38.260000000000005
2025/12/15,Spain,2015,5,Waste and wastewater management,"1,2-dichloroethane (DCE-1,2)",549.9000000000001
2025/12/15,Romania,2008,4,Chemical industry,Phenols (as total C),151.1
2025/12/15,Romania,2009,1,Energy sector,Arsenic and compounds (as As),6.5
2025/12/15,Norway,2007,3,Mineral industry,Chromium and compounds (as Cr),186
2025/12/15,Belgium,2009,2,Production and processing of metals,Cadmium and compounds (as Cd),31.19
2025/12/15,United Kingdom,2010,2,Production and processing of metals,"Benzo(g,h,i)perylene",73.8
2025/12/15,Poland,2007,4,Chemical industry,Trichlorobenzenes (TCB),1.3
2025/12/15,Hungary,2008,4,Chemical industry,Copper and compounds (as Cu),75.2
2025/12/15,Belgium,2012,8,Animal and vegetable products from the food and beverage sector,Nickel and compounds (as Ni),30.1
2025/12/15,Belgium,2021,5,Waste and wastewater management,Arsenic and compounds (as As),819.8499999999999
2025/12/15,Ireland,2008,5,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),6343000
2025/12/15,Norway,2009,5,Waste and wastewater management,"1,1,1-trichloroethane (TCE-1,1,1)",2.5e-10
2025/12/15,United Kingdom,2009,8,Animal and vegetable products from the food and beverage sector,Cyanides (as total CN),74.4
2025/12/15,Sweden,2014,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.00041999999999999996
2025/12/15,Switzerland,2017,5,Waste and wastewater management,Total phosphorus,227040
2025/12/15,Italy,2010,5,Waste and wastewater management,Lindane,72.5
2025/12/15,France,2015,,,Arsenic and compounds (as As),98.80000000000001
2025/12/15,Czechia,2015,2,Production and processing of metals,Mercury and compounds (as Hg),7.82
2025/12/15,Sweden,2009,8,Animal and vegetable products from the food and beverage sector,Total phosphorus,5500
2025/12/15,Ireland,2019,8,Animal and vegetable products from the food and beverage sector,Chlorides (as total Cl),2887082
2025/12/15,Austria,2015,2,Production and processing of metals,"Chloro-alkanes, C10-C13",20
2025/12/15,Portugal,2009,9,Other activities,Copper and compounds (as Cu),62
2025/12/15,Netherlands,2020,1,Energy sector,Total phosphorus,33770
2025/12/15,Portugal,2014,5,Waste and wastewater management,Polychlorinated biphenyls (PCBs),4.677
2025/12/15,United Kingdom,2019,4,Chemical industry,Nonylphenol and Nonylphenol ethoxylates,88
2025/12/15,Belgium,2017,6,Paper and wood production and processing,Total phosphorus,29640
2025/12/15,Belgium,2023,1,Energy sector,Phenols (as total C),20.5
2025/12/15,Greece,2013,1,Energy sector,Phenols (as total C),1109
2025/12/15,Romania,2009,7,Intensive livestock production and aquaculture,Total phosphorus,91490
2025/12/15,Finland,2010,2,Production and processing of metals,Total organic carbon(as total C or COD/3) (TOC),53700
2025/12/15,Germany,2019,8,Animal and vegetable products from the food and beverage sector,Total organic carbon(as total C or COD/3) (TOC),299000
2025/12/15,Austria,2018,5,Waste and wastewater management,Copper and compounds (as Cu),5315
2025/12/15,Italy,2021,5,Waste and wastewater management,Trichloroethylene (TRI),1744.3917000000001
2025/12/15,Sweden,2020,3,Mineral industry,Lead and compounds (as Pb),102
2025/12/15,Belgium,2015,8,Animal and vegetable products from the food and beverage sector,Total organic carbon(as total C or COD/3) (TOC),101000
2025/12/15,Spain,2017,,,Total nitrogen,438000
2025/12/15,Norway,2011,6,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),2220000
2025/12/15,Norway,2017,4,Chemical industry,Copper and compounds (as Cu),132
2025/12/15,Spain,2015,6,Paper and wood production and processing,Zinc and compounds (as Zn),951
2025/12/15,Netherlands,2023,1,Energy sector,Arsenic and compounds (as As),79.9
2025/12/15,Serbia,2023,3,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),168100
2025/12/15,Netherlands,2012,1,Energy sector,Zinc and compounds (as Zn),946
2025/12/15,Germany,2009,5,Waste and wastewater management,"1,2-dichloroethane (DCE-1,2)",23
2025/12/15,Slovakia,2021,1,Energy sector,Chromium and compounds (as Cr),70.9
2025/12/15,Portugal,2018,5,Waste and wastewater management,Trichloromethane,2710.4
2025/12/15,Spain,2014,4,Chemical industry,Di-(2-ethyl hexyl) phthalate (DEHP),2.49
2025/12/15,Denmark,2014,5,Waste and wastewater management,Arsenic and compounds (as As),22
2025/12/15,Austria,2022,8,Animal and vegetable products from the food and beverage sector,Nickel and compounds (as Ni),97.3
2025/12/15,Netherlands,2017,2,Production and processing of metals,Total phosphorus,9370
2025/12/15,Italy,2012,6,Paper and wood production and processing,Aldrin,2.7
2025/12/15,Luxembourg,2007,2,Production and processing of metals,Nickel and compounds (as Ni),21
2025/12/15,Netherlands,2016,9,Other activities,Copper and compounds (as Cu),357
2025/12/15,Norway,2014,3,Mineral industry,Cadmium and compounds (as Cd),7.66
2025/12/15,Czechia,2019,2,Production and processing of metals,Fluoranthene,1.1662
2025/12/15,Lithuania,2019,5,Waste and wastewater management,Chlorides (as total Cl),7650000
2025/12/15,Greece,2019,1,Energy sector,Mercury and compounds (as Hg),3.96
2025/12/15,United Kingdom,2010,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,18839.76
2025/12/15,France,2013,,,Arsenic and compounds (as As),83.21000000000001
2025/12/15,Poland,2007,5,Waste and wastewater management,Lead and compounds (as Pb),63368.1
2025/12/15,Denmark,2024,4,Chemical industry,Copper and compounds (as Cu),1.4
2025/12/15,Poland,2007,1,Energy sector,Mercury and compounds (as Hg),75.92
2025/12/15,Portugal,2024,6,Paper and wood production and processing,Chlorides (as total Cl),20820000
2025/12/15,Switzerland,2021,4,Chemical industry,Total nitrogen,592120
2025/12/15,Switzerland,2018,4,Chemical industry,Chlorides (as total Cl),14132000
2025/12/15,Italy,2022,4,Chemical industry,Chromium and compounds (as Cr),1793.6678
2025/12/15,Netherlands,2021,4,Chemical industry,Arsenic and compounds (as As),76.10000000000001
2025/12/15,Germany,2020,5,Waste and wastewater management,Cyanides (as total CN),4246.2
2025/12/15,Switzerland,2018,5,Waste and wastewater management,Chlorides (as total Cl),68263730
2025/12/15,Sweden,2020,2,Production and processing of metals,Cyanides (as total CN),1994
2025/12/15,Germany,2008,4,Chemical industry,Chlorides (as total Cl),3469150000
2025/12/15,United Kingdom,2014,2,Production and processing of metals,Copper and compounds (as Cu),984.5
2025/12/15,Estonia,2020,5,Waste and wastewater management,Total phosphorus,18700
2025/12/15,Italy,2020,1,Energy sector,Fluorides (as total F),22812.081599999998
2025/12/15,Hungary,2014,4,Chemical industry,Halogenated organic compounds (as AOX),6330
2025/12/15,Czechia,2014,5,Waste and wastewater management,Total phosphorus,196570
2025/12/15,Germany,2022,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,170.52
2025/12/15,Spain,2024,1,Energy sector,Fluorides (as total F),11240
2025/12/15,United Kingdom,2012,8,Animal and vegetable products from the food and beverage sector,Zinc and compounds (as Zn),3500
2025/12/15,Serbia,2014,3,Mineral industry,Zinc and compounds (as Zn),70869
2025/12/15,Italy,2022,3,Mineral industry,Fluorides (as total F),4703.924
2025/12/15,Netherlands,2014,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.021331
2025/12/15,Ireland,2009,5,Waste and wastewater management,Diuron,21.69
2025/12/15,Italy,2019,3,Mineral industry,Nickel and compounds (as Ni),141.865
2025/12/15,Spain,2020,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,586.3799999999999
2025/12/15,Norway,2010,4,Chemical industry,Mercury and compounds (as Hg),4.449999999999999
2025/12/15,Italy,2021,5,Waste and wastewater management,Cadmium and compounds (as Cd),4628.1335
2025/12/15,Portugal,2011,3,Mineral industry,Copper and compounds (as Cu),170
2025/12/15,France,2009,4,Chemical industry,Isoproturon,1.21
2025/12/15,Sweden,2019,6,Paper and wood production and processing,Arsenic and compounds (as As),330.00000000000006
2025/12/15,Germany,2008,5,Waste and wastewater management,Pentachlorophenol (PCP),26.080000000000002
2025/12/15,Germany,2008,1,Energy sector,Fluorides (as total F),152390
2025/12/15,Austria,2015,5,Waste and wastewater management,Arsenic and compounds (as As),189.83
2025/12/15,France,2009,4,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),2932300
2025/12/15,Austria,2016,5,Waste and wastewater management,Copper and compounds (as Cu),2512
2025/12/15,Belgium,2012,1,Energy sector,Halogenated organic compounds (as AOX),2220
2025/12/15,Sweden,2008,2,Production and processing of metals,Zinc and compounds (as Zn),9524
2025/12/15,Portugal,2015,5,Waste and wastewater management,Copper and compounds (as Cu),8775.1
2025/12/15,Czechia,2019,5,Waste and wastewater management,Lead and compounds (as Pb),187.31
2025/12/15,Ireland,2019,5,Waste and wastewater management,Cyanides (as total CN),783.087
2025/12/15,Germany,2024,2,Production and processing of metals,Cadmium and compounds (as Cd),11
2025/12/15,Serbia,2022,1,Energy sector,Nickel and compounds (as Ni),12587
2025/12/15,Germany,2007,4,Chemical industry,Nonylphenol and Nonylphenol ethoxylates,42.7
2025/12/15,United Kingdom,2016,1,Energy sector,Benzene,1049860
2025/12/15,Greece,2014,1,Energy sector,Mercury and compounds (as Hg),2.71
2025/12/15,France,2020,3,Mineral industry,Cadmium and compounds (as Cd),5
2025/12/15,Czechia,2010,5,Waste and wastewater management,Hexachlorobutadiene (HCBD),4
2025/12/15,United Kingdom,2010,1,Energy sector,Di-(2-ethyl hexyl) phthalate (DEHP),13.1
2025/12/15,Serbia,2018,6,Paper and wood production and processing,Lead and compounds (as Pb),46
2025/12/15,Austria,2023,5,Waste and wastewater management,Total nitrogen,4980400
2025/12/15,Norway,2017,7,Intensive livestock production and aquaculture,Zinc and compounds (as Zn),231085
2025/12/15,United Kingdom,2019,4,Chemical industry,Zinc and compounds (as Zn),4685
2025/12/15,United Kingdom,2015,1,Energy sector,"Benzo(g,h,i)perylene",23.990000000000002
2025/12/15,Portugal,2016,6,Paper and wood production and processing,Zinc and compounds (as Zn),1973
2025/12/15,Latvia,2022,5,Waste and wastewater management,Chromium and compounds (as Cr),253
2025/12/15,Spain,2021,6,Paper and wood production and processing,Total phosphorus,45150
2025/12/15,Norway,2015,4,Chemical industry,Copper and compounds (as Cu),148.4
2025/12/15,Romania,2023,5,Waste and wastewater management,Cyanides (as total CN),2715
2025/12/15,Italy,2011,5,Waste and wastewater management,Chlorides (as total Cl),2466820000
2025/12/15,Netherlands,2007,5,Waste and wastewater management,Isoproturon,4.9399999999999995
2025/12/15,Romania,2007,1,Energy sector,Phenols (as total C),1169
2025/12/15,France,2018,9,Other activities,Arsenic and compounds (as As),7.91
2025/12/15,Germany,2014,8,Animal and vegetable products from the food and beverage sector,Total phosphorus,15000
2025/12/15,United Kingdom,2011,4,Chemical industry,Dichloromethane (DCM),1197.4
2025/12/15,Switzerland,2022,4,Chemical industry,Total phosphorus,37423.9
2025/12/15,Czechia,2021,4,Chemical industry,Halogenated organic compounds (as AOX),3005.63
2025/12/15,Austria,2024,5,Waste and wastewater management,Zinc and compounds (as Zn),54203
2025/12/15,Spain,2023,5,Waste and wastewater management,Simazine,63.94
2025/12/15,Portugal,2021,2,Production and processing of metals,Lead and compounds (as Pb),68.3
2025/12/15,Poland,2009,1,Energy sector,Fluorides (as total F),49810
2025/12/15,Finland,2023,1,Energy sector,Fluorides (as total F),12600
2025/12/15,Poland,2014,1,Energy sector,Cadmium and compounds (as Cd),19.3
2025/12/15,Germany,2015,6,Paper and wood production and processing,Zinc and compounds (as Zn),1257
2025/12/15,Slovenia,2010,5,Waste and wastewater management,Chlorides (as total Cl),3550000
2025/12/15,Poland,2007,4,Chemical industry,Trichloromethane,587
2025/12/15,Hungary,2018,4,Chemical industry,Phenols (as total C),5690
2025/12/15,Croatia,2021,1,Energy sector,Mercury and compounds (as Hg),1.59
2025/12/15,Bulgaria,2017,5,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),3462400
2025/12/15,Slovenia,2010,4,Chemical industry,Copper and compounds (as Cu),163
2025/12/15,Iceland,2018,5,Waste and wastewater management,Xylenes,2
2025/12/15,Spain,2022,2,Production and processing of metals,Fluoranthene,15
2025/12/15,France,2012,9,Other activities,Benzene,213
2025/12/15,Spain,2019,1,Energy sector,Cadmium and compounds (as Cd),5.1
2025/12/15,Belgium,2022,1,Energy sector,Chlorides (as total Cl),9330000
2025/12/15,Slovenia,2020,5,Waste and wastewater management,Nonylphenol and Nonylphenol ethoxylates,50.2
2025/12/15,Lithuania,2018,5,Waste and wastewater management,Chlorides (as total Cl),5320000
2025/12/15,United Kingdom,2012,5,Waste and wastewater management,Pentachlorophenol (PCP),18.099999999999998
2025/12/15,Romania,2010,3,Mineral industry,Zinc and compounds (as Zn),36000
2025/12/15,Hungary,2024,4,Chemical industry,Total nitrogen,62800
2025/12/15,Italy,2015,5,Waste and wastewater management,Ethyl benzene,802
2025/12/15,Estonia,2008,5,Waste and wastewater management,Cadmium and compounds (as Cd),97.8
2025/12/15,Czechia,2016,6,Paper and wood production and processing,Total phosphorus,17640
2025/12/15,Estonia,2008,1,Energy sector,Chromium and compounds (as Cr),98
2025/12/15,Austria,2008,4,Chemical industry,Lead and compounds (as Pb),232
2025/12/15,Austria,2019,6,Paper and wood production and processing,Total nitrogen,57100
2025/12/15,Estonia,2024,5,Waste and wastewater management,Total phosphorus,16700
2025/12/15,Greece,2016,5,Waste and wastewater management,Total phosphorus,959700
2025/12/15,Italy,2021,4,Chemical industry,Lead and compounds (as Pb),5367.2636
2025/12/15,Germany,2020,8,Animal and vegetable products from the food and beverage sector,Total phosphorus,7220
