PublicationDate,countryName,reportingYear,featureType,unit,featureValue
2025/12/15,Netherlands,2021,NOX,tonnes,20625.299667
2025/12/15,Spain,2017,SO2,tonnes,93776.5721
2025/12/15,Slovenia,2016,DUST,tonnes,90.52629999999999
2025/12/15,Netherlands,2021,Installed capacity,MW,63674.1
2025/12/15,Poland,2023,Installed capacity,MW,105615.33699999997
2025/12/15,Croatia,2023,Lignite,TJ,0
2025/12/15,Hungary,2023,Biomass,TJ,12551.229000000001
2025/12/15,Germany,2016,NaturalGas,TJ,731877.9500000002
2025/12/15,Sweden,2017,SO2,tonnes,2401.7892
2025/12/15,Sweden,2016,Installed capacity,MW,37181.35
2025/12/15,Cyprus,2021,SO2,tonnes,8404.09
2025/12/15,Greece,2020,Coal,TJ,0
2025/12/15,Ireland,2018,NaturalGas,TJ,158818.00000000003
2025/12/15,Bulgaria,2021,Biomass,TJ,18395
2025/12/15,Luxembourg,2021,NaturalGas,TJ,701
2025/12/15,Czechia,2017,DUST,tonnes,2464.571747
2025/12/15,Slovenia,2018,Coal,TJ,1082.508
2025/12/15,United Kingdom,2016,NaturalGas,TJ,997113.63
2025/12/15,Spain,2020,OtherSolidFuels,TJ,3997.763
2025/12/15,Denmark,2017,DUST,tonnes,252.00657999999999
2025/12/15,Italy,2023,Installed capacity,MW,127487.99500000001
2025/12/15,Slovenia,2017,Installed capacity,MW,5806.800000000001
2025/12/15,Denmark,2019,NOX,tonnes,4269.594853
2025/12/15,Cyprus,2017,SO2,tonnes,14722.217
2025/12/15,Denmark,2024,OtherSolidFuels,TJ,21
2025/12/15,Ireland,2024,Lignite,TJ,0
2025/12/15,Estonia,2017,Peat,TJ,963.47
2025/12/15,Greece,2024,Coal,TJ,0
2025/12/15,Portugal,2022,LiquidFuels,TJ,18188.51334132
2025/12/15,Slovenia,2016,Coal,TJ,7062.98
2025/12/15,Bulgaria,2017,Installed capacity,MW,13351.400000000001
2025/12/15,Estonia,2018,OtherGases,TJ,25653
2025/12/15,Latvia,2023,Coal,TJ,0
2025/12/15,Latvia,2020,DUST,tonnes,4.99
2025/12/15,Estonia,2024,Biomass,TJ,13540.68
2025/12/15,Malta,2018,Lignite,TJ,0
2025/12/15,Latvia,2023,Peat,TJ,0
2025/12/15,Malta,2022,DUST,tonnes,6.95
2025/12/15,Ireland,2018,LiquidFuels,TJ,1470.4099999999999
2025/12/15,Malta,2020,OtherGases,TJ,0
2025/12/15,Cyprus,2022,OtherGases,TJ,0
2025/12/15,Luxembourg,2021,OtherGases,TJ,0
2025/12/15,Luxembourg,2022,SO2,tonnes,0
2025/12/15,Luxembourg,2021,OtherSolidFuels,TJ,0
2025/12/15,Belgium,2024,DUST,tonnes,78.55992
2025/12/15,Ireland,2019,OtherSolidFuels,TJ,0
2025/12/15,Greece,2020,LiquidFuels,TJ,35382.465
2025/12/15,Ireland,2021,LiquidFuels,TJ,15127.55
2025/12/15,Austria,2017,Biomass,TJ,8586.73
2025/12/15,Austria,2020,Coal,TJ,2078.189582
2025/12/15,United Kingdom,2019,Peat,TJ,0
2025/12/15,Greece,2018,Peat,TJ,0
2025/12/15,Germany,2017,LiquidFuels,TJ,71742.30999999998
2025/12/15,Italy,2022,NaturalGas,TJ,901997.663653
2025/12/15,Spain,2022,Peat,TJ,0
2025/12/15,Finland,2017,Coal,TJ,66669.59999999999
2025/12/15,Netherlands,2024,NaturalGas,TJ,305030.51179400005
2025/12/15,Estonia,2019,NOX,tonnes,4907.5470000000005
2025/12/15,Serbia,2019,Lignite,TJ,265556
2025/12/15,Portugal,2021,Coal,TJ,7594.361
2025/12/15,Latvia,2019,NaturalGas,TJ,24363.891999999996
2025/12/15,Netherlands,2023,DUST,tonnes,237.94310000000002
2025/12/15,Poland,2020,NOX,tonnes,102918.26200000002
2025/12/15,France,2020,DUST,tonnes,2090.530001
2025/12/15,Finland,2016,Coal,TJ,78684.14
2025/12/15,Netherlands,2023,Biomass,TJ,42280.952356999995
2025/12/15,Bulgaria,2020,SO2,tonnes,27308
2025/12/15,Bulgaria,2023,Installed capacity,MW,22169
2025/12/15,Latvia,2016,LiquidFuels,TJ,3.4799999999999995
2025/12/15,Hungary,2016,LiquidFuels,TJ,1154.7600000000002
2025/12/15,France,2024,OtherGases,TJ,114731.64074499998
2025/12/15,Bulgaria,2019,NOX,tonnes,14171
2025/12/15,Spain,2021,NOX,tonnes,32262.38523
2025/12/15,Poland,2024,NaturalGas,TJ,128215.05014300001
2025/12/15,Spain,2023,OtherGases,TJ,128557.43100000003
2025/12/15,Denmark,2021,Coal,TJ,39641.325
2025/12/15,United Kingdom,2018,DUST,tonnes,2253.0746999999997
2025/12/15,Ireland,2017,Installed capacity,MW,13142.84
2025/12/15,Greece,2020,NOX,tonnes,44480.621
2025/12/15,Slovakia,2016,Coal,TJ,17794.32
2025/12/15,Romania,2016,Peat,TJ,0
2025/12/15,Denmark,2018,OtherSolidFuels,TJ,42
2025/12/15,Slovenia,2024,NOX,tonnes,2154.8854
2025/12/15,Cyprus,2019,NOX,tonnes,3895.1
2025/12/15,Belgium,2020,DUST,tonnes,72.805
2025/12/15,Romania,2024,LiquidFuels,TJ,246.82299999999998
2025/12/15,Czechia,2021,OtherSolidFuels,TJ,8554.557624
2025/12/15,Slovenia,2024,Peat,TJ,0
2025/12/15,Slovakia,2017,Lignite,TJ,23404.479999999996
2025/12/15,Spain,2018,Installed capacity,MW,95104.745
2025/12/15,Czechia,2016,Installed capacity,MW,44950.41200000001
2025/12/15,Croatia,2024,Installed capacity,MW,4168.996
2025/12/15,Hungary,2018,DUST,tonnes,117.71700000000003
2025/12/15,Czechia,2020,NaturalGas,TJ,46388.700774
2025/12/15,Sweden,2019,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2023,NaturalGas,TJ,2234.393
2025/12/15,Croatia,2016,OtherGases,TJ,2111.1400000000003
2025/12/15,Cyprus,2021,LiquidFuels,TJ,40023
2025/12/15,Italy,2016,OtherGases,TJ,217492.31999999998
2025/12/15,Poland,2022,Coal,TJ,847827.4899999999
2025/12/15,Cyprus,2023,OtherSolidFuels,TJ,0
2025/12/15,Germany,2024,Lignite,TJ,360515.769
2025/12/15,Czechia,2022,Lignite,TJ,344422.55357399996
2025/12/15,Finland,2018,Lignite,TJ,0
2025/12/15,Spain,2017,Installed capacity,MW,97118.41505615234
2025/12/15,Latvia,2021,Installed capacity,MW,4366.68
2025/12/15,France,2018,NOX,tonnes,51345.07000000001
2025/12/15,Sweden,2021,DUST,tonnes,1539.4673599999999
2025/12/15,Cyprus,2016,DUST,tonnes,463.616
2025/12/15,Greece,2021,NaturalGas,TJ,159474.479
2025/12/15,Belgium,2023,LiquidFuels,TJ,1486.9539170000003
2025/12/15,Hungary,2023,NaturalGas,TJ,54417.457
2025/12/15,Finland,2017,Installed capacity,MW,33432.399999999994
2025/12/15,Czechia,2021,NOX,tonnes,34425.94600000002
2025/12/15,Sweden,2019,SO2,tonnes,2518.72048
2025/12/15,Romania,2022,SO2,tonnes,14924.371416999998
2025/12/15,Hungary,2024,NOX,tonnes,2932.0060000000003
2025/12/15,Czechia,2018,Lignite,TJ,431498.823583
2025/12/15,Denmark,2021,NaturalGas,TJ,8732.94246
2025/12/15,Greece,2017,LiquidFuels,TJ,46071.350000000006
2025/12/15,Italy,2020,OtherSolidFuels,TJ,1715.379776
2025/12/15,Spain,2019,Peat,TJ,0
2025/12/15,France,2023,Lignite,TJ,0
2025/12/15,Italy,2018,Installed capacity,MW,131629
2025/12/15,Austria,2024,DUST,tonnes,192.25283000000002
2025/12/15,Estonia,2019,DUST,tonnes,1188.7150000000001
2025/12/15,France,2019,NaturalGas,TJ,336348.214387
2025/12/15,Poland,2016,SO2,tonnes,197938.61029491798
2025/12/15,Finland,2023,NOX,tonnes,8178.3221
2025/12/15,Lithuania,2022,NOX,tonnes,2582
2025/12/15,Bulgaria,2022,OtherSolidFuels,TJ,9550
2025/12/15,Finland,2017,Biomass,TJ,76823.17
2025/12/15,Finland,2016,Biomass,TJ,71119.72
2025/12/15,Germany,2018,OtherGases,TJ,407755.0120000001
2025/12/15,Spain,2019,OtherGases,TJ,144698.70599999998
2025/12/15,Netherlands,2021,SO2,tonnes,4263.803581
2025/12/15,Slovakia,2021,SO2,tonnes,3195.6439351800004
2025/12/15,Latvia,2021,DUST,tonnes,6.848000000000001
2025/12/15,Romania,2016,LiquidFuels,TJ,2187.86
2025/12/15,Cyprus,2016,Biomass,TJ,0
2025/12/15,Cyprus,2023,OtherGases,TJ,0
2025/12/15,Ireland,2020,Lignite,TJ,0
2025/12/15,Sweden,2016,Lignite,TJ,0
2025/12/15,Germany,2022,OtherSolidFuels,TJ,1700.94
2025/12/15,Finland,2022,Peat,TJ,19199.900999999998
2025/12/15,Italy,2023,Lignite,TJ,0
2025/12/15,Ireland,2023,Peat,TJ,1411.47
2025/12/15,Ireland,2022,OtherGases,TJ,0.6200000000000001
2025/12/15,Germany,2020,Installed capacity,MW,266252.23199999996
2025/12/15,Croatia,2019,DUST,tonnes,181.44000000000003
2025/12/15,Romania,2023,DUST,tonnes,656.334205
2025/12/15,Estonia,2021,Biomass,TJ,17002
2025/12/15,Czechia,2017,NaturalGas,TJ,26792.079999999994
2025/12/15,Spain,2018,Peat,TJ,0
2025/12/15,Denmark,2016,OtherGases,TJ,13141.25
2025/12/15,Germany,2023,SO2,tonnes,43149.855486
2025/12/15,Germany,2017,Peat,TJ,0
2025/12/15,Romania,2023,Coal,TJ,3333.611
2025/12/15,Denmark,2023,Coal,TJ,24518.817
2025/12/15,France,2021,Peat,TJ,0
2025/12/15,Slovenia,2016,NOX,tonnes,3681.902
2025/12/15,Bulgaria,2019,DUST,tonnes,286.32
2025/12/15,Serbia,2019,Peat,TJ,0
2025/12/15,Estonia,2020,Peat,TJ,525.5
2025/12/15,Cyprus,2022,OtherSolidFuels,TJ,0
2025/12/15,Estonia,2024,Lignite,TJ,0
2025/12/15,Germany,2024,NaturalGas,TJ,755581.2519289999
2025/12/15,Netherlands,2017,Biomass,TJ,14538.850000000002
2025/12/15,Czechia,2019,OtherGases,TJ,27943.682249
2025/12/15,Belgium,2017,DUST,tonnes,171.18699999999995
2025/12/15,Sweden,2023,DUST,tonnes,1502.3158361300002
2025/12/15,Austria,2019,SO2,tonnes,2136.827738
2025/12/15,Belgium,2024,Biomass,TJ,7996.3932778
2025/12/15,Croatia,2018,Peat,TJ,0
2025/12/15,Italy,2019,Installed capacity,MW,130251.24600000003
2025/12/15,Denmark,2024,Installed capacity,MW,18882.670000000002
2025/12/15,Greece,2021,DUST,tonnes,1406.9445999999998
2025/12/15,France,2021,Lignite,TJ,0
2025/12/15,Serbia,2021,OtherGases,TJ,4694.99
2025/12/15,Cyprus,2016,Coal,TJ,0
2025/12/15,Spain,2021,SO2,tonnes,11918.878457
2025/12/15,Netherlands,2020,LiquidFuels,TJ,4664.05038
2025/12/15,Austria,2023,OtherSolidFuels,TJ,26531.142332
2025/12/15,Belgium,2020,Lignite,TJ,0
2025/12/15,Latvia,2020,Biomass,TJ,1230
2025/12/15,United Kingdom,2016,NOX,tonnes,96151.03399999999
2025/12/15,Portugal,2020,NOX,tonnes,10684.119999999999
2025/12/15,Ireland,2023,NOX,tonnes,3674.3541499999997
2025/12/15,Estonia,2022,NOX,tonnes,5166.2665
2025/12/15,Czechia,2019,Peat,TJ,0
2025/12/15,Czechia,2018,NaturalGas,TJ,25958.329184
2025/12/15,Luxembourg,2018,Lignite,TJ,0
2025/12/15,United Kingdom,2016,Peat,TJ,0
2025/12/15,Hungary,2024,LiquidFuels,TJ,664.428
2025/12/15,Croatia,2022,Peat,TJ,0
2025/12/15,Denmark,2020,SO2,tonnes,1258.672694
2025/12/15,Hungary,2018,Biomass,TJ,16980.311999999998
2025/12/15,Latvia,2023,NaturalGas,TJ,13083
2025/12/15,Portugal,2016,Biomass,TJ,45523.399999999994
2025/12/15,Estonia,2018,Biomass,TJ,10937.38
2025/12/15,Lithuania,2021,NaturalGas,TJ,54305.64000000001
2025/12/15,Latvia,2018,DUST,tonnes,6.533
2025/12/15,Bulgaria,2016,Coal,TJ,44176
2025/12/15,Cyprus,2017,Installed capacity,MW,4884.5
2025/12/15,Lithuania,2017,LiquidFuels,TJ,2338.3
2025/12/15,Latvia,2022,OtherSolidFuels,TJ,458
2025/12/15,Ireland,2020,Installed capacity,MW,14528.84
2025/12/15,Cyprus,2019,DUST,tonnes,421.4
2025/12/15,Malta,2017,DUST,tonnes,26.599999999999998
2025/12/15,Malta,2016,Biomass,TJ,0
2025/12/15,Malta,2020,SO2,tonnes,47.092
2025/12/15,Luxembourg,2020,Biomass,TJ,0
2025/12/15,Luxembourg,2018,Biomass,TJ,0
2025/12/15,France,2023,NOX,tonnes,31090.857205
2025/12/15,Netherlands,2022,Lignite,TJ,0
2025/12/15,Finland,2019,NaturalGas,TJ,40831.71999999999
2025/12/15,Croatia,2022,Installed capacity,MW,4485.192
2025/12/15,Ireland,2023,DUST,tonnes,35.214
2025/12/15,France,2023,SO2,tonnes,17040.697633
2025/12/15,Germany,2021,Peat,TJ,0
2025/12/15,Italy,2018,OtherGases,TJ,165505.27271900003
2025/12/15,France,2016,NaturalGas,TJ,323160.25
2025/12/15,Spain,2017,OtherGases,TJ,179917.78
2025/12/15,Poland,2016,Installed capacity,MW,114396.9802
2025/12/15,Netherlands,2022,Installed capacity,MW,61530.87
2025/12/15,Ireland,2022,Installed capacity,MW,14528.84
2025/12/15,Latvia,2020,OtherSolidFuels,TJ,2550
2025/12/15,Germany,2020,NOX,tonnes,93106.64
2025/12/15,Poland,2023,DUST,tonnes,3147.096764
2025/12/15,Germany,2018,Coal,TJ,661848.483
2025/12/15,Serbia,2021,NaturalGas,TJ,23889.030000000002
2025/12/15,Netherlands,2023,OtherSolidFuels,TJ,9204.606246
2025/12/15,Lithuania,2016,Installed capacity,MW,11599.130000000001
2025/12/15,Austria,2018,SO2,tonnes,2537.4702770000004
2025/12/15,Austria,2024,Peat,TJ,0
2025/12/15,Croatia,2019,OtherGases,TJ,6090.510850000001
2025/12/15,Spain,2016,Peat,TJ,0
2025/12/15,Cyprus,2020,Biomass,TJ,0
2025/12/15,Lithuania,2017,Lignite,TJ,1
2025/12/15,Germany,2023,Lignite,TJ,458075.72699999996
2025/12/15,Spain,2019,DUST,tonnes,1637.4113580000003
2025/12/15,Hungary,2016,Installed capacity,MW,17305.93
2025/12/15,Austria,2024,NOX,tonnes,5059.61668
2025/12/15,Malta,2022,Peat,TJ,0
2025/12/15,Bulgaria,2021,OtherGases,TJ,2439
2025/12/15,Belgium,2020,OtherGases,TJ,59693.71709299999
2025/12/15,Netherlands,2018,DUST,tonnes,314.34096100000005
2025/12/15,Germany,2017,DUST,tonnes,3029.183
2025/12/15,Germany,2021,LiquidFuels,TJ,70666.93
2025/12/15,Czechia,2020,LiquidFuels,TJ,2869.8937640000004
2025/12/15,Greece,2017,Installed capacity,MW,35547.375
2025/12/15,Romania,2016,Installed capacity,MW,57230.842000000004
2025/12/15,Sweden,2017,NOX,tonnes,13036.9
2025/12/15,Lithuania,2021,SO2,tonnes,7729
2025/12/15,Latvia,2022,OtherGases,TJ,0
2025/12/15,United Kingdom,2018,Peat,TJ,0
2025/12/15,Sweden,2019,Biomass,TJ,198187.82
2025/12/15,France,2019,OtherGases,TJ,114658.672687
2025/12/15,Bulgaria,2017,NaturalGas,TJ,29364
2025/12/15,Slovakia,2016,NaturalGas,TJ,19932.230000000003
2025/12/15,Estonia,2021,LiquidFuels,TJ,613.71
2025/12/15,Croatia,2020,Biomass,TJ,0
2025/12/15,Austria,2020,NOX,tonnes,5650.199479999998
2025/12/15,Belgium,2017,NOX,tonnes,9538.7895
2025/12/15,Spain,2016,LiquidFuels,TJ,64213.04
2025/12/15,Czechia,2016,OtherGases,TJ,24581.57
2025/12/15,Denmark,2022,Installed capacity,MW,19208.370000000003
2025/12/15,Latvia,2016,Installed capacity,MW,4592.77
2025/12/15,Croatia,2024,NOX,tonnes,2154.8500000000004
2025/12/15,Sweden,2021,LiquidFuels,TJ,7246.449999999999
2025/12/15,France,2024,Coal,TJ,18094.336999
2025/12/15,Slovakia,2022,Coal,TJ,14781.223818299999
2025/12/15,Germany,2023,Peat,TJ,0
2025/12/15,Spain,2024,LiquidFuels,TJ,62805.68818767901
2025/12/15,Finland,2017,NOX,tonnes,21201.9379
2025/12/15,Slovakia,2017,SO2,tonnes,6971.773224302498
2025/12/15,Italy,2016,Installed capacity,MW,143341.58699999997
2025/12/15,Spain,2018,SO2,tonnes,66563.94517000002
2025/12/15,Greece,2021,OtherGases,TJ,43294.65000000001
2025/12/15,Croatia,2023,LiquidFuels,TJ,836.75
2025/12/15,Croatia,2018,DUST,tonnes,160.52599999999998
2025/12/15,Latvia,2016,NaturalGas,TJ,23108.06
2025/12/15,Poland,2021,NOX,tonnes,111913.36499999999
2025/12/15,Italy,2017,Coal,TJ,303675.22000000003
2025/12/15,Finland,2022,Coal,TJ,41855.261
2025/12/15,Netherlands,2020,OtherSolidFuels,TJ,3077.91602
2025/12/15,Estonia,2024,NOX,tonnes,2398.4400000000005
2025/12/15,Czechia,2021,Installed capacity,MW,41426.058
2025/12/15,Czechia,2022,SO2,tonnes,26568.419848
2025/12/15,Cyprus,2018,NOX,tonnes,3545.06
2025/12/15,Lithuania,2019,OtherGases,TJ,15009.28
2025/12/15,Romania,2019,LiquidFuels,TJ,413.20399999999995
2025/12/15,Italy,2020,Biomass,TJ,31728.774835
2025/12/15,Portugal,2020,DUST,tonnes,643.3711
2025/12/15,Sweden,2023,Biomass,TJ,230773.40000000002
2025/12/15,Greece,2023,LiquidFuels,TJ,33070.03
2025/12/15,Greece,2020,NaturalGas,TJ,136141.038
2025/12/15,Spain,2022,DUST,tonnes,1013.7728999999999
2025/12/15,United Kingdom,2019,Installed capacity,MW,128410.72599999998
2025/12/15,Serbia,2021,Installed capacity,MW,19325.75
2025/12/15,Romania,2017,Installed capacity,MW,54204.44200000001
2025/12/15,Austria,2020,SO2,tonnes,1798.4010999999998
2025/12/15,Serbia,2019,SO2,tonnes,331316.45399999997
2025/12/15,France,2020,OtherGases,TJ,100986.788145
2025/12/15,Bulgaria,2016,SO2,tonnes,55552
2025/12/15,Hungary,2022,OtherGases,TJ,16361.335000000001
2025/12/15,Romania,2020,Peat,TJ,0
2025/12/15,Malta,2018,Peat,TJ,0
2025/12/15,Slovenia,2016,NaturalGas,TJ,264.66
2025/12/15,Poland,2021,SO2,tonnes,115864.3746
2025/12/15,Greece,2022,LiquidFuels,TJ,39358.35999999999
2025/12/15,Italy,2022,OtherGases,TJ,182001.876952
2025/12/15,France,2016,Coal,TJ,121400.40999999999
2025/12/15,Czechia,2021,Biomass,TJ,21713.186007999997
2025/12/15,Finland,2019,Coal,TJ,47665.758
2025/12/15,Sweden,2018,Biomass,TJ,196742.95999999996
2025/12/15,Sweden,2023,Peat,TJ,751.8399999999999
2025/12/15,Ireland,2019,Installed capacity,MW,14528.84
2025/12/15,Cyprus,2017,NOX,tonnes,3639.8700000000003
2025/12/15,Czechia,2022,NOX,tonnes,34426.001
2025/12/15,Slovakia,2019,Lignite,TJ,20893.013876499997
2025/12/15,Belgium,2017,Peat,TJ,0
2025/12/15,Poland,2018,Installed capacity,MW,117632.67469999999
2025/12/15,Denmark,2018,Installed capacity,MW,19172.420000000002
2025/12/15,Slovakia,2019,NaturalGas,TJ,33526.00784992
2025/12/15,Estonia,2016,NOX,tonnes,7278.409999999999
2025/12/15,Austria,2023,Lignite,TJ,0
2025/12/15,Bulgaria,2023,Peat,TJ,0
2025/12/15,Bulgaria,2020,Lignite,TJ,133126
2025/12/15,Portugal,2023,OtherGases,TJ,15454.166
2025/12/15,France,2021,SO2,tonnes,23216.816612
2025/12/15,Netherlands,2022,NaturalGas,TJ,363237.48544300004
2025/12/15,United Kingdom,2018,Lignite,TJ,0
2025/12/15,Slovakia,2019,Coal,TJ,16133.21927034
2025/12/15,Finland,2022,DUST,tonnes,303.86199999999997
2025/12/15,Spain,2020,SO2,tonnes,14164.108715999997
2025/12/15,Romania,2019,NOX,tonnes,24743.418999999998
2025/12/15,Austria,2022,NOX,tonnes,5305.867690000001
2025/12/15,Malta,2020,Lignite,TJ,0
2025/12/15,Ireland,2017,LiquidFuels,TJ,1388.84
2025/12/15,Bulgaria,2017,Biomass,TJ,5089
2025/12/15,Hungary,2019,LiquidFuels,TJ,534.9434
2025/12/15,Bulgaria,2023,LiquidFuels,TJ,535
2025/12/15,Germany,2022,Coal,TJ,550568.806
2025/12/15,Belgium,2022,DUST,tonnes,96.55095
2025/12/15,Lithuania,2021,NOX,tonnes,2707
2025/12/15,Bulgaria,2016,NOX,tonnes,26536
2025/12/15,Poland,2024,OtherGases,TJ,33664.628209999995
2025/12/15,Bulgaria,2020,Coal,TJ,14861
2025/12/15,Belgium,2019,Coal,TJ,1226.6900030000002
2025/12/15,Ireland,2023,Coal,TJ,13196.79
2025/12/15,Spain,2024,NOX,tonnes,49117.499
2025/12/15,Germany,2022,Biomass,TJ,45172.19299999999
2025/12/15,Serbia,2023,DUST,tonnes,5951.973639999998
2025/12/15,Cyprus,2020,NOX,tonnes,2904.7000000000003
2025/12/15,Spain,2024,Peat,TJ,0
2025/12/15,France,2024,NaturalGas,TJ,188813.266556
2025/12/15,Lithuania,2018,Biomass,TJ,13722.55
2025/12/15,Latvia,2019,OtherSolidFuels,TJ,0
2025/12/15,Romania,2019,OtherSolidFuels,TJ,3385.502
2025/12/15,Estonia,2018,OtherSolidFuels,TJ,96684
2025/12/15,United Kingdom,2019,DUST,tonnes,1158.923566
2025/12/15,Italy,2021,DUST,tonnes,437.2405350000001
2025/12/15,Netherlands,2024,LiquidFuels,TJ,3929.243325
2025/12/15,France,2017,Lignite,TJ,0
2025/12/15,Latvia,2019,NOX,tonnes,1224.9489999999998
2025/12/15,Ireland,2019,Biomass,TJ,3095.96
2025/12/15,Croatia,2022,NaturalGas,TJ,35911.36812
2025/12/15,Portugal,2017,DUST,tonnes,982.4929000000001
2025/12/15,Croatia,2017,Biomass,TJ,0
2025/12/15,Croatia,2020,Coal,TJ,10551.79664
2025/12/15,Latvia,2017,Installed capacity,MW,4495.38
2025/12/15,Ireland,2016,Peat,TJ,21475.78
2025/12/15,Latvia,2019,LiquidFuels,TJ,0.9980000000000001
2025/12/15,Estonia,2021,Peat,TJ,109.39
2025/12/15,Cyprus,2022,Biomass,TJ,0
2025/12/15,Slovenia,2018,NOX,tonnes,4263.417
2025/12/15,Slovenia,2023,SO2,tonnes,630.2796
2025/12/15,Croatia,2016,DUST,tonnes,209.954932
2025/12/15,Luxembourg,2018,SO2,tonnes,1e-6
2025/12/15,Luxembourg,2020,LiquidFuels,TJ,0.03
2025/12/15,Luxembourg,2018,NOX,tonnes,11.9
2025/12/15,Luxembourg,2023,Biomass,TJ,0
2025/12/15,Luxembourg,2022,NOX,tonnes,17.5
2025/12/15,Estonia,2021,Installed capacity,MW,9063.004
2025/12/15,Slovakia,2021,Installed capacity,MW,8830.418
2025/12/15,Romania,2018,NOX,tonnes,30300.7994
2025/12/15,Poland,2019,SO2,tonnes,121319.14300999999
2025/12/15,Germany,2024,DUST,tonnes,1946.9213650000002
2025/12/15,Germany,2020,OtherSolidFuels,TJ,1804.25
2025/12/15,France,2019,LiquidFuels,TJ,61236.623042
2025/12/15,United Kingdom,2016,Coal,TJ,292304.6
2025/12/15,Cyprus,2018,DUST,tonnes,358.21
2025/12/15,Netherlands,2021,Coal,TJ,120394.52714199999
2025/12/15,Hungary,2024,Biomass,TJ,15005.154
2025/12/15,Czechia,2019,OtherSolidFuels,TJ,7179.828071
2025/12/15,Czechia,2017,Lignite,TJ,422204.64
2025/12/15,Slovakia,2021,Lignite,TJ,13640.478923
2025/12/15,Sweden,2016,OtherGases,TJ,42882.820000000014
2025/12/15,Poland,2016,Lignite,TJ,484800.2199999999
2025/12/15,Denmark,2020,Lignite,TJ,0
2025/12/15,Netherlands,2021,LiquidFuels,TJ,5135.77408
2025/12/15,Italy,2023,OtherSolidFuels,TJ,1772.1744099999999
2025/12/15,Spain,2017,NOX,tonnes,92492.4987
2025/12/15,Portugal,2017,Installed capacity,MW,16757
2025/12/15,Netherlands,2016,Coal,TJ,301353.41000000003
2025/12/15,Hungary,2020,OtherGases,TJ,22214.22
2025/12/15,Sweden,2017,Coal,TJ,5863.31
2025/12/15,France,2017,OtherSolidFuels,TJ,4341
2025/12/15,Lithuania,2021,LiquidFuels,TJ,1722.78
2025/12/15,Lithuania,2016,Coal,TJ,0
2025/12/15,Slovenia,2024,Biomass,TJ,1287.7630000000001
2025/12/15,Portugal,2017,Lignite,TJ,0
2025/12/15,Greece,2018,Biomass,TJ,0
2025/12/15,Czechia,2018,Installed capacity,MW,43204.08
2025/12/15,Germany,2017,Installed capacity,MW,240204.01
2025/12/15,Italy,2022,DUST,tonnes,479.09932100000003
2025/12/15,Austria,2017,NOX,tonnes,6481.440000000001
2025/12/15,Portugal,2019,NOX,tonnes,12101.599999999999
2025/12/15,Spain,2024,Lignite,TJ,0
2025/12/15,Sweden,2024,Coal,TJ,205.2
2025/12/15,Germany,2019,NaturalGas,TJ,734304.943
2025/12/15,Denmark,2019,Coal,TJ,38009.48369
2025/12/15,Poland,2021,Lignite,TJ,429112.80000000005
2025/12/15,Austria,2017,Peat,TJ,0
2025/12/15,Cyprus,2020,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2017,Coal,TJ,1101.01
2025/12/15,Sweden,2019,Installed capacity,MW,39480.3
2025/12/15,Serbia,2024,Installed capacity,MW,24123.750000000004
2025/12/15,France,2018,SO2,tonnes,36958.066
2025/12/15,Lithuania,2018,Installed capacity,MW,12063.400000000001
2025/12/15,Netherlands,2018,Peat,TJ,0
2025/12/15,Ireland,2020,Biomass,TJ,3954.69
2025/12/15,Czechia,2021,Coal,TJ,33895.030737
2025/12/15,Belgium,2022,LiquidFuels,TJ,2698.563299
2025/12/15,Croatia,2022,Coal,TJ,13876.55445
2025/12/15,Slovenia,2018,NaturalGas,TJ,489.97300000000007
2025/12/15,France,2016,DUST,tonnes,3047.4912145615303
2025/12/15,France,2019,NOX,tonnes,39495.781581999996
2025/12/15,Slovakia,2017,Installed capacity,MW,9396.083999999999
2025/12/15,Italy,2016,OtherSolidFuels,TJ,9174.01
2025/12/15,Austria,2021,OtherSolidFuels,TJ,27033.731961
2025/12/15,Spain,2018,OtherGases,TJ,151222.50934000002
2025/12/15,Bulgaria,2023,OtherSolidFuels,TJ,5760
2025/12/15,Bulgaria,2018,Peat,TJ,0
2025/12/15,Austria,2022,Lignite,TJ,0
2025/12/15,Belgium,2016,Installed capacity,MW,22822.64
2025/12/15,Cyprus,2022,Installed capacity,MW,4884.5
2025/12/15,Estonia,2024,OtherSolidFuels,TJ,16680
2025/12/15,Poland,2023,Lignite,TJ,325135.00000000006
2025/12/15,Portugal,2018,OtherGases,TJ,23041.744000000002
2025/12/15,Denmark,2017,NOX,tonnes,5491.2921
2025/12/15,Netherlands,2024,NOX,tonnes,16165.604000000001
2025/12/15,Austria,2023,DUST,tonnes,198.09570999999997
2025/12/15,Austria,2019,DUST,tonnes,306.76268500000003
2025/12/15,Malta,2021,NOX,tonnes,441.56
2025/12/15,Netherlands,2017,LiquidFuels,TJ,4713.86
2025/12/15,Finland,2021,NaturalGas,TJ,44348.797
2025/12/15,Austria,2016,OtherGases,TJ,47307.340000000004
2025/12/15,Denmark,2016,NaturalGas,TJ,16489.949999999997
2025/12/15,Estonia,2022,LiquidFuels,TJ,1033.72
2025/12/15,Bulgaria,2022,OtherGases,TJ,3512
2025/12/15,Denmark,2022,Coal,TJ,40179.45
2025/12/15,Italy,2017,OtherSolidFuels,TJ,7985.32
