PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2025/12/15,Spain,2024,4,Chemical industry,Carbon dioxide (CO2),4913000000
2025/12/15,Belgium,2019,3,Mineral industry,Cadmium and compounds (as Cd),10.2
2025/12/15,Spain,2009,2,Production and processing of metals,Benzene,181840
2025/12/15,United Kingdom,2008,1,Energy sector,Lead and compounds (as Pb),1133
2025/12/15,United Kingdom,2015,4,Chemical industry,Ammonia (NH3),1090900
2025/12/15,Spain,2009,2,Production and processing of metals,Lead and compounds (as Pb),26565
2025/12/15,United Kingdom,2008,1,Energy sector,Benzene,1074700
2025/12/15,Hungary,2024,7,Intensive livestock production and aquaculture,Methane (CH4),1777549.5
2025/12/15,Germany,2011,9,Other activities,Carbon dioxide (CO2),646000000
2025/12/15,Denmark,2008,4,Chemical industry,Nitrogen oxides (NOX),308000
2025/12/15,France,2023,5,Waste and wastewater management,Zinc and compounds (as Zn),4157
2025/12/15,Norway,2009,2,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),1770
2025/12/15,Belgium,2014,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),92
2025/12/15,United Kingdom,2008,8,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),1227000000
2025/12/15,Denmark,2019,3,Mineral industry,Nitrous oxide (N2O),56772
2025/12/15,Belgium,2011,2,Production and processing of metals,Mercury and compounds (as Hg),325.7
2025/12/15,Belgium,2010,5,Waste and wastewater management,Nitrogen oxides (NOX),1773000
2025/12/15,Austria,2016,1,Energy sector,Nickel and compounds (as Ni),71.7
2025/12/15,United Kingdom,2018,1,Energy sector,Mercury and compounds (as Hg),625.7
2025/12/15,Slovenia,2010,2,Production and processing of metals,Perfluorocarbons (PFCs),2010
2025/12/15,Italy,2011,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),369000
2025/12/15,Germany,2015,1,Energy sector,Fluorine and inorganic compounds (as HF),380900
2025/12/15,Portugal,2008,1,Energy sector,Chromium and compounds (as Cr),2398
2025/12/15,Spain,2019,4,Chemical industry,Mercury and compounds (as Hg),177.2
2025/12/15,Germany,2010,4,Chemical industry,Perfluorocarbons (PFCs),403
2025/12/15,Germany,2015,4,Chemical industry,Copper and compounds (as Cu),299
2025/12/15,Slovenia,2009,7,Intensive livestock production and aquaculture,Ammonia (NH3),386200
2025/12/15,Greece,2017,3,Mineral industry,Ammonia (NH3),129100
2025/12/15,United Kingdom,2009,4,Chemical industry,Ammonia (NH3),2640600
2025/12/15,Netherlands,2014,9,Other activities,Hydrochlorofluorocarbons (HCFCs),500.4
2025/12/15,France,2007,1,Energy sector,Zinc and compounds (as Zn),10485
2025/12/15,Poland,2011,3,Mineral industry,Carbon monoxide (CO),102401000
2025/12/15,Belgium,2010,5,Waste and wastewater management,Cadmium and compounds (as Cd),49
2025/12/15,Austria,2014,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),8660
2025/12/15,Netherlands,2013,2,Production and processing of metals,Carbon monoxide (CO),59490000
2025/12/15,Italy,2013,3,Mineral industry,Hydrogen cyanide (HCN),201
2025/12/15,Slovakia,2022,2,Production and processing of metals,Zinc and compounds (as Zn),1200
2025/12/15,Serbia,2016,8,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),1519000
2025/12/15,Poland,2015,1,Energy sector,Mercury and compounds (as Hg),2682
2025/12/15,France,2017,3,Mineral industry,Non-methane volatile organic compounds (NMVOC),485000
2025/12/15,Denmark,2021,2,Production and processing of metals,Zinc and compounds (as Zn),74.62
2025/12/15,United Kingdom,2013,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),135000
2025/12/15,France,2017,5,Waste and wastewater management,Hydro-fluorocarbons (HFCS),152
2025/12/15,Netherlands,2010,2,Production and processing of metals,Carbon monoxide (CO),89690000
2025/12/15,Poland,2009,3,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.010614
2025/12/15,Spain,2016,1,Energy sector,Sulphur oxides (SOX),121487000
2025/12/15,France,2022,4,Chemical industry,Tetrachloromethane (TCM),13094
2025/12/15,Spain,2009,4,Chemical industry,Chlorine and inorganic compounds (as HCl),36800
2025/12/15,Czechia,2011,3,Mineral industry,Particulate matter (PM10),133400
2025/12/15,France,2012,1,Energy sector,Zinc and compounds (as Zn),5301
2025/12/15,Netherlands,2016,4,Chemical industry,Sulphur oxides (SOX),1122000
2025/12/15,Portugal,2017,4,Chemical industry,Nitrous oxide (N2O),125100
2025/12/15,Portugal,2017,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),3.42
2025/12/15,Belgium,2011,2,Production and processing of metals,Sulphur oxides (SOX),8629000
2025/12/15,Sweden,2016,2,Production and processing of metals,Chromium and compounds (as Cr),821
2025/12/15,Austria,2012,5,Waste and wastewater management,Nitrous oxide (N2O),14000
2025/12/15,France,2011,2,Production and processing of metals,Methane (CH4),2069000
2025/12/15,Belgium,2007,3,Mineral industry,Nitrous oxide (N2O),161100
2025/12/15,Finland,2013,4,Chemical industry,Particulate matter (PM10),71000
2025/12/15,Greece,2013,3,Mineral industry,Nitrogen oxides (NOX),16043000
2025/12/15,United Kingdom,2014,6,Paper and wood production and processing,Particulate matter (PM10),86200
2025/12/15,Bulgaria,2016,1,Energy sector,Carbon monoxide (CO),1616000
2025/12/15,Slovenia,2012,2,Production and processing of metals,Particulate matter (PM10),84500
2025/12/15,Italy,2009,5,Waste and wastewater management,Zinc and compounds (as Zn),1010
2025/12/15,Norway,2009,2,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.00055
2025/12/15,Lithuania,2019,1,Energy sector,Carbon dioxide (CO2),2729000000
2025/12/15,Germany,2023,3,Mineral industry,Methane (CH4),1794000
2025/12/15,Sweden,2018,4,Chemical industry,Carbon dioxide (CO2) excluding biomass,763770000
2025/12/15,United Kingdom,2010,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),84600
2025/12/15,Slovakia,2020,9,Other activities,Zinc and compounds (as Zn),223
2025/12/15,Germany,2016,,,Chlorofluorocarbons (CFCs),75
2025/12/15,Bulgaria,2022,1,Energy sector,Carbon dioxide (CO2) excluding biomass,810331000
2025/12/15,Italy,2013,9,Other activities,Trichloroethylene (TRI),5820
2025/12/15,Poland,2010,3,Mineral industry,Hydro-fluorocarbons (HFCS),26613
2025/12/15,Germany,2011,1,Energy sector,Hydro-fluorocarbons (HFCS),2443
2025/12/15,Ireland,2021,3,Mineral industry,Chlorine and inorganic compounds (as HCl),43320
2025/12/15,France,2014,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),1623000
2025/12/15,Czechia,2012,6,Paper and wood production and processing,Nickel and compounds (as Ni),98
2025/12/15,Sweden,2013,1,Energy sector,Nitrogen oxides (NOX),3862000
2025/12/15,Greece,2011,2,Production and processing of metals,Chromium and compounds (as Cr),1000
2025/12/15,United Kingdom,2019,9,Other activities,Copper and compounds (as Cu),105
2025/12/15,Belgium,2009,3,Mineral industry,Mercury and compounds (as Hg),566.5
2025/12/15,Austria,2022,1,Energy sector,Ammonia (NH3),38300
2025/12/15,Netherlands,2022,4,Chemical industry,Particulate matter (PM10),196800
2025/12/15,Poland,2013,7,Intensive livestock production and aquaculture,Mercury and compounds (as Hg),437
2025/12/15,France,2021,4,Chemical industry,Methane (CH4),841000
2025/12/15,Hungary,2015,4,Chemical industry,Vinyl chloride,11900
2025/12/15,Czechia,2012,5,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,136000000
2025/12/15,Portugal,2013,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),202000
2025/12/15,Norway,2013,6,Paper and wood production and processing,Zinc and compounds (as Zn),667
2025/12/15,Netherlands,2023,1,Energy sector,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",179
2025/12/15,Romania,2011,1,Energy sector,Cadmium and compounds (as Cd),117.2
2025/12/15,France,2018,1,Energy sector,Vinyl chloride,6400
2025/12/15,Greece,2012,1,Energy sector,Zinc and compounds (as Zn),32039
2025/12/15,Czechia,2009,2,Production and processing of metals,Nitrous oxide (N2O),63700
2025/12/15,Poland,2014,4,Chemical industry,Chromium and compounds (as Cr),330
2025/12/15,Latvia,2017,7,Intensive livestock production and aquaculture,Nitrous oxide (N2O),31600
2025/12/15,Belgium,2016,2,Production and processing of metals,Carbon dioxide (CO2),4978000000
2025/12/15,Czechia,2012,2,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),939
2025/12/15,Hungary,2007,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),220000
2025/12/15,Poland,2024,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.196613
2025/12/15,Cyprus,2020,3,Mineral industry,Nickel and compounds (as Ni),81.8
2025/12/15,France,2012,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.000749
2025/12/15,Switzerland,2007,1,Energy sector,Non-methane volatile organic compounds (NMVOC),1670000
2025/12/15,Latvia,2009,5,Waste and wastewater management,Methane (CH4),120000
2025/12/15,Poland,2016,7,Intensive livestock production and aquaculture,Benzene,1270
2025/12/15,Belgium,2023,3,Mineral industry,Nitrogen oxides (NOX),7906000
2025/12/15,Finland,2013,2,Production and processing of metals,Arsenic and compounds (as As),170
2025/12/15,Slovakia,2017,2,Production and processing of metals,Mercury and compounds (as Hg),32.9
2025/12/15,Finland,2009,3,Mineral industry,Carbon dioxide (CO2) excluding biomass,882000000
2025/12/15,Slovakia,2017,2,Production and processing of metals,Ammonia (NH3),30800
2025/12/15,Hungary,2010,1,Energy sector,Chlorine and inorganic compounds (as HCl),180400
2025/12/15,Sweden,2010,,,Ammonia (NH3),23200
2025/12/15,Poland,2012,7,Intensive livestock production and aquaculture,Sulphur oxides (SOX),11506000
2025/12/15,Sweden,2017,5,Waste and wastewater management,Ammonia (NH3),46700
2025/12/15,United Kingdom,2018,5,Waste and wastewater management,Trichloroethylene (TRI),40400
2025/12/15,Finland,2022,6,Paper and wood production and processing,Copper and compounds (as Cu),246
2025/12/15,France,2015,3,Mineral industry,Polycyclic aromatic hydrocarbons (PAHs),123
2025/12/15,Italy,2019,1,Energy sector,Particulate matter (PM10),122159.4
2025/12/15,Norway,2016,5,Waste and wastewater management,Fluorides (as total F),1642
2025/12/15,Ireland,2011,5,Waste and wastewater management,Hydrochlorofluorocarbons (HCFCs),68.71000000000001
2025/12/15,Poland,2013,1,Energy sector,"1,2-dichloroethane (DCE-1,2)",2020
2025/12/15,France,2009,,,Arsenic and compounds (as As),24.9
2025/12/15,Denmark,2009,2,Production and processing of metals,Nitrogen oxides (NOX),615000
2025/12/15,Hungary,2018,2,Production and processing of metals,Lindane,14
2025/12/15,Slovakia,2016,8,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),131000
2025/12/15,Luxembourg,2007,5,Waste and wastewater management,Methane (CH4),1023000
2025/12/15,Belgium,2011,4,Chemical industry,Carbon monoxide (CO),500000
2025/12/15,Finland,2008,4,Chemical industry,Mercury and compounds (as Hg),39.2
2025/12/15,Portugal,2013,4,Chemical industry,Vinyl chloride,7740
2025/12/15,Switzerland,2011,5,Waste and wastewater management,Dichloromethane (DCM),1410
2025/12/15,Switzerland,2011,2,Production and processing of metals,Polychlorinated biphenyls (PCBs),1
2025/12/15,Germany,2016,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),147
2025/12/15,Belgium,2023,4,Chemical industry,Methane (CH4),495000
2025/12/15,Spain,2007,1,Energy sector,Carbon monoxide (CO),20889000
2025/12/15,Poland,2022,4,Chemical industry,Carbon dioxide (CO2),9493000000
2025/12/15,Norway,2013,2,Production and processing of metals,Lead and compounds (as Pb),743
2025/12/15,Poland,2021,3,Mineral industry,Ammonia (NH3),1082800
2025/12/15,Poland,2011,5,Waste and wastewater management,Lead and compounds (as Pb),254
2025/12/15,France,2015,6,Paper and wood production and processing,Carbon dioxide (CO2),5626000000
2025/12/15,Romania,2022,1,Energy sector,Non-methane volatile organic compounds (NMVOC),1964000
2025/12/15,United Kingdom,2012,2,Production and processing of metals,Zinc and compounds (as Zn),21184
2025/12/15,Italy,2010,2,Production and processing of metals,Nitrogen oxides (NOX),12876000
2025/12/15,Slovenia,2016,1,Energy sector,Carbon dioxide (CO2),4853000000
2025/12/15,United Kingdom,2019,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),1180000
2025/12/15,Norway,2014,4,Chemical industry,Phenols (as total C),17.9
2025/12/15,United Kingdom,2015,2,Production and processing of metals,Copper and compounds (as Cu),2024
2025/12/15,Austria,2008,1,Energy sector,Carbon dioxide (CO2),12135000000
2025/12/15,Spain,2022,3,Mineral industry,Carbon dioxide (CO2),11746000000
2025/12/15,Greece,2011,3,Mineral industry,Carbon monoxide (CO),3979000
2025/12/15,Spain,2018,1,Energy sector,Cadmium and compounds (as Cd),216.39999999999998
2025/12/15,United Kingdom,2007,3,Mineral industry,Naphthalene,2132
2025/12/15,Norway,2016,2,Production and processing of metals,Carbon dioxide (CO2),5078000000
2025/12/15,Czechia,2022,,,Nitrogen oxides (NOX),280063.961
2025/12/15,France,2023,3,Mineral industry,Zinc and compounds (as Zn),2530
2025/12/15,Germany,2013,2,Production and processing of metals,Zinc and compounds (as Zn),48701
2025/12/15,United Kingdom,2016,1,Energy sector,Arsenic and compounds (as As),370.4
2025/12/15,Denmark,2022,2,Production and processing of metals,Carbon dioxide (CO2),119265073
2025/12/15,Belgium,2011,6,Paper and wood production and processing,Carbon monoxide (CO),2510000
2025/12/15,United Kingdom,2009,2,Production and processing of metals,Lead and compounds (as Pb),20724
2025/12/15,Italy,2013,5,Waste and wastewater management,Carbon dioxide (CO2),5298000000
2025/12/15,Poland,2013,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),561000
2025/12/15,Netherlands,2013,1,Energy sector,Carbon monoxide (CO),6866000
2025/12/15,Luxembourg,2019,3,Mineral industry,Zinc and compounds (as Zn),203
2025/12/15,Slovenia,2013,3,Mineral industry,Ammonia (NH3),83500
2025/12/15,Netherlands,2013,2,Production and processing of metals,Anthracene,73.4
2025/12/15,Spain,2013,3,Mineral industry,Polycyclic aromatic hydrocarbons (PAHs),652.9
2025/12/15,Germany,2009,8,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),1867000
2025/12/15,Sweden,2014,1,Energy sector,Carbon dioxide (CO2),14028000000
2025/12/15,Austria,2017,3,Mineral industry,Carbon monoxide (CO),7022000
2025/12/15,Slovakia,2015,1,Energy sector,Carbon dioxide (CO2),6282000000
2025/12/15,Estonia,2013,4,Chemical industry,Nitrogen oxides (NOX),134000
2025/12/15,Spain,2010,4,Chemical industry,Fluorine and inorganic compounds (as HF),34490
2025/12/15,Portugal,2012,2,Production and processing of metals,Chromium and compounds (as Cr),145
2025/12/15,Belgium,2014,2,Production and processing of metals,Hydro-fluorocarbons (HFCS),319
2025/12/15,Slovakia,2013,8,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),199000
2025/12/15,Portugal,2008,3,Mineral industry,Arsenic and compounds (as As),204
2025/12/15,Spain,2010,1,Energy sector,Lead and compounds (as Pb),638
2025/12/15,Netherlands,2013,4,Chemical industry,Benzene,41660
2025/12/15,United Kingdom,2009,6,Paper and wood production and processing,Carbon monoxide (CO),3325000
2025/12/15,Cyprus,2009,7,Intensive livestock production and aquaculture,Ammonia (NH3),1782500
2025/12/15,Sweden,2018,5,Waste and wastewater management,Carbon dioxide (CO2),4170000000
2025/12/15,France,2013,2,Production and processing of metals,Chromium and compounds (as Cr),4779
2025/12/15,Slovakia,2013,2,Production and processing of metals,Carbon monoxide (CO),113920000
2025/12/15,Finland,2016,1,Energy sector,Fluorine and inorganic compounds (as HF),46410
2025/12/15,Portugal,2017,6,Paper and wood production and processing,Cadmium and compounds (as Cd),378.8
2025/12/15,Ireland,2018,3,Mineral industry,Carbon dioxide (CO2),3081509995
2025/12/15,Poland,2023,4,Chemical industry,Chlorine and inorganic compounds (as HCl),315000
2025/12/15,Belgium,2020,5,Waste and wastewater management,Methane (CH4),277000
2025/12/15,Netherlands,2009,,,Carbon dioxide (CO2) excluding biomass,601000000
2025/12/15,Bulgaria,2016,1,Energy sector,Carbon dioxide (CO2),23149000000
2025/12/15,France,2023,4,Chemical industry,Tetrachloroethylene,3700
2025/12/15,Germany,2020,2,Production and processing of metals,Particulate matter (PM10),2216900
2025/12/15,Germany,2008,4,Chemical industry,Sulphur hexafluoride (SF6),4200
2025/12/15,Spain,2013,8,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),3609000
2025/12/15,Poland,2013,3,Mineral industry,Benzene,7660
2025/12/15,France,2015,,,Mercury and compounds (as Hg),16.1
2025/12/15,Denmark,2017,3,Mineral industry,Ammonia (NH3),321600
2025/12/15,Spain,2012,4,Chemical industry,Copper and compounds (as Cu),109
2025/12/15,Norway,2017,4,Chemical industry,Sulphur oxides (SOX),815000
2025/12/15,France,2012,2,Production and processing of metals,Benzene,96650
2025/12/15,Netherlands,2020,3,Mineral industry,Lead and compounds (as Pb),1287
