area_fips,own_code,industry_code,agglvl_code,year,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,avg_annual_pay
06027,5,10,71,2015,,609,4593,162411199,35360
06027,5,51,74,2015,,7,55,2091065,38019
06027,5,5415,76,2015,N,1,0,0,0
06029,5,10,71,2015,,16475,252121,10403119372,41262
06029,5,51,74,2015,,103,2679,129737689,48425
06029,5,5415,76,2015,,95,1143,78476502,68683
06031,5,10,71,2015,,3314,31379,1154941309,36807
06031,5,51,74,2015,,13,222,11652355,52547
06031,5,5415,76,2015,,8,31,2442496,77952
06033,5,10,71,2015,,2789,11539,381097130,33028
06033,5,51,74,2015,,12,126,7070004,56223
06033,5,5415,76,2015,,9,30,2722519,90751
06035,5,10,71,2015,,567,4292,142043242,33096
06035,5,51,74,2015,,11,85,3390782,40128
06035,5,5415,76,2015,,3,9,624066,69341
06037,5,10,71,2015,,445975,3694756,211994300449,57377
06037,5,51,74,2015,,9579,204180,22624931870,110809
06037,5,5415,76,2015,,3598,31246,3313549281,106046
06039,5,10,71,2015,,3730,36820,1369484214,37194
06039,5,51,74,2015,,22,371,23387043,62981
06039,5,5415,76,2015,,6,24,1643224,69677
06041,5,10,71,2015,,11844,96975,6208248003,64019
06041,5,51,74,2015,,239,2585,286085535,110675
06041,5,5415,76,2015,,269,2214,292357282,132064
06043,5,10,71,2015,,417,3512,101383256,28866
06043,5,51,74,2015,,3,11,357532,34051
06043,5,5415,76,2015,N,3,0,0,0
06045,5,10,71,2015,,3917,24910,849150499,34089
06045,5,51,74,2015,,38,259,10365293,40020
06045,5,5415,76,2015,,10,20,1324604,67353
06047,5,10,71,2015,,5849,58952,2070606998,35123
06047,5,51,74,2015,,27,326,15565211,47685
06047,5,5415,76,2015,,10,21,1139113,53188
06049,5,10,71,2015,,275,1410,43468903,30834
06049,5,51,74,2015,N,2,0,0,0
06051,5,10,71,2015,,551,5273,153277254,29066
06051,5,51,74,2015,,7,23,577986,24949
06051,5,5415,76,2015,,3,8,445376,58731
06053,5,10,71,2015,,12434,154100,6135977972,39818
06053,5,51,74,2015,,83,1303,95373458,73177
06053,5,5415,76,2015,,92,812,72932152,89846
06055,5,10,71,2015,,5318,64944,3199793685,49270
06055,5,51,74,2015,,36,450,35799066,79583
06055,5,5415,76,2015,,36,269,17446841,64878
06057,5,10,71,2015,,3330,23971,957234540,39934
06057,5,51,74,2015,,32,293,15259664,52081
06057,5,5415,76,2015,,44,310,32204689,103914
06059,5,10,71,2015,,109119,1375404,81508541491,59262
06059,5,51,74,2015,,1246,25050,2351605137,93876
06059,5,5415,76,2015,,2250,19336,2067071226,106901
06061,5,10,71,2015,,11459,131065,6739163749,51419
06061,5,51,74,2015,,120,2541,157330885,61917
06061,5,5415,76,2015,,175,1473,131436913,89241
06063,5,10,71,2015,,741,3679,130099095,35367
06063,5,51,74,2015,,6,57,1884586,33160
06063,5,5415,76,2015,N,3,0,0,0
06065,5,10,71,2015,,54595,536730,21445554239,39956
06065,5,51,74,2015,,388,6372,339419199,53265
06065,5,5415,76,2015,,308,1919,146913865,76567
06067,5,10,71,2015,,47425,447493,22881080711,51132
06067,5,51,74,2015,,338,8482,641042477,75581
06067,5,5415,76,2015,,549,7964,855827260,107466
06069,5,10,71,2015,,1471,13096,527659030,40291
06069,5,51,74,2015,N,4,0,0,0
06069,5,5415,76,2015,N,4,0,0,0
06071,5,10,71,2015,,51550,573360,23442364402,40886
06071,5,51,74,2015,,287,4968,293899029,59161
06071,5,5415,76,2015,,209,3296,309958406,94046
06073,5,10,71,2015,,101085,1147543,65218812749,56833
06073,5,51,74,2015,,1136,23663,2096404612,88594
06073,5,5415,76,2015,,1890,19015,2033335209,106935
06075,5,10,71,2015,,57303,575876,56721553474,98496
06075,5,51,74,2015,,1169,31417,5331913679,169714
06075,5,5415,76,2015,,1512,46676,7910670732,169480
06077,5,10,71,2015,,16231,191992,7855429045,40916
06077,5,51,74,2015,,78,1956,105941949,54165
06077,5,5415,76,2015,,59,294,23179157,78953
06079,5,10,71,2015,,9415,94460,3822454514,40466
06079,5,51,74,2015,,100,1429,95135032,66598
06079,5,5415,76,2015,,89,1713,104421265,60955
06081,5,10,71,2015,,26266,352609,37220809328,105558
06081,5,51,74,2015,,468,27893,7420078376,266019
06081,5,5415,76,2015,,792,17436,2817701146,161601
06083,5,10,71,2015,,14369,160958,7780176016,48337
06083,5,51,74,2015,,187,4310,452042754,104892
06083,5,5415,76,2015,,141,2038,225672171,110737
06085,5,10,71,2015,,66216,930858,109113999553,117219
06085,5,51,74,2015,,1114,74397,21845779270,293640
06085,5,5415,76,2015,,2967,68384,11865171954,173508
06087,5,10,71,2015,,9076,83711,3675908947,43912
06087,5,51,74,2015,,99,827,56409186,68251
06087,5,5415,76,2015,,118,708,78015391,110126
06089,5,10,71,2015,,6252,50717,1904744894,37556
06089,5,51,74,2015,,52,702,32198760,45862
06089,5,5415,76,2015,,32,201,8658402,43148
06091,5,10,71,2015,,86,221,5637401,25499
06091,5,51,74,2015,N,1,0,0,0
06091,5,5415,76,2015,N,0,0,0,0
06093,5,10,71,2015,,1428,9249,314286447,33981
06093,5,51,74,2015,,14,137,7976651,58259
06093,5,5415,76,2015,,13,38,2153699,56676
06095,5,10,71,2015,,9979,107345,5621035542,52364
06095,5,51,74,2015,,65,1093,57763626,52865
06095,5,5415,76,2015,,63,229,17825008,77980
06097,5,10,71,2015,,18542,169887,8299430211,48853
06097,5,51,74,2015,,160,2735,175332601,64113
06097,5,5415,76,2015,,147,1168,125200950,107154
06099,5,10,71,2015,,14185,152069,6435153155,42317
06099,5,51,74,2015,,64,933,49871962,53477
06099,5,5415,76,2015,,38,360,19247119,53452
06101,5,10,71,2015,,2896,24510,910130623,37134
06101,5,51,74,2015,,12,215,11950726,55714
06101,5,5415,76,2015,N,9,0,0,0
06103,5,10,71,2015,,1652,13313,513337195,38560
06103,5,51,74,2015,,7,56,2842643,50686
06103,5,5415,76,2015,N,3,0,0,0
06105,5,10,71,2015,,335,1668,49043158,29411
06105,5,51,74,2015,,4,25,1068456,42596
06105,5,5415,76,2015,N,1,0,0,0
06107,5,10,71,2015,,8994,125428,4160379862,33170
06107,5,51,74,2015,,46,992,71544287,72121
06107,5,5415,76,2015,,18,57,2601175,45903
06109,5,10,71,2015,,1445,11683,434591890,37198
06109,5,51,74,2015,,15,204,11387165,55957
06109,5,5415,76,2015,,8,50,4647345,93258
06111,5,10,71,2015,,24640,272665,14324972542,52537
06111,5,51,74,2015,,332,5023,348148305,69314
06111,5,5415,76,2015,,353,3142,281539970,89601
06113,5,10,71,2015,,6028,66380,3008587339,45324
06113,5,51,74,2015,,54,1040,65392935,62908
06113,5,5415,76,2015,,41,670,40586916,60570
06115,5,10,71,2015,,1437,10005,428199858,42801
06115,5,51,74,2015,,6,121,7649325,63131
06115,5,5415,76,2015,,11,65,5290468,80977
06999,5,10,71,2015,,43014,372515,32042463172,86017
06999,5,51,74,2015,,1533,13619,1751145498,128577
06999,5,5415,76,2015,,3864,21645,3022352611,139636
08000,5,10,51,2015,,182722,2097611,114357503273,54518
08000,5,51,54,2015,,3369,70602,6647480932,94154
08000,5,5415,56,2015,,8454,53451,5577426939,104347
08001,5,10,71,2015,,9876,156588,7406620963,47300
08001,5,51,74,2015,,99,2565,187611651,73133
08001,5,5415,76,2015,,300,842,74693304,88692
08003,5,10,71,2015,,502,5864,203645129,34727
08003,5,51,74,2015,,10,86,2475127,28808
08003,5,5415,76,2015,,3,4,185188,41929
08005,5,10,71,2015,,20590,280090,17487583367,62436
08005,5,51,74,2015,,424,17437,1672636470,95925
08005,5,5415,76,2015,,1144,8607,890746711,103491
08007,5,10,71,2015,,516,3113,91763817,29482
08007,5,51,74,2015,,8,55,2808302,50752
08007,5,5415,76,2015,,7,26,2105973,80740
08009,5,10,71,2015,,86,410,11698497,28568
08009,5,51,74,2015,N,2,0,0,0
08011,5,10,71,2015,,64,687,23137318,33675
08011,5,51,74,2015,N,1,0,0,0
08013,5,10,71,2015,,14146,144700,9118090802,63014
08013,5,51,74,2015,,379,7914,933539924,117963
08013,5,5415,76,2015,,1129,8281,935094940,112926
08014,5,10,71,2015,,2554,34502,2810080746,81446
08014,5,51,74,2015,,56,3929,567479049,144437
08014,5,5415,76,2015,,233,2407,275804471,114580
08015,5,10,71,2015,,879,5380,164328880,30546
08015,5,51,74,2015,,14,90,3404095,37929
08015,5,5415,76,2015,,23,41,3767479,92643
08017,5,10,71,2015,,72,411,18451929,44941
08017,5,51,74,2015,N,2,0,0,0
08019,5,10,71,2015,,310,2395,125815607,52523
08019,5,51,74,2015,N,3,0,0,0
08019,5,5415,76,2015,,8,11,1220495,112661
08021,5,10,71,2015,,118,847,25820323,30472
08021,5,51,74,2015,N,1,0,0,0
08023,5,10,71,2015,,61,450,13180957,29302
08023,5,5415,76,2015,N,1,0,0,0
08025,5,10,71,2015,,37,539,18727508,34766
08027,5,10,71,2015,,131,636,19126035,30096
08027,5,51,74,2015,,4,17,380251,22930
08027,5,5415,76,2015,N,4,0,0,0
08029,5,10,71,2015,,834,5885,182902591,31080
08029,5,51,74,2015,,20,146,4409818,30239
08029,5,5415,76,2015,,13,11,938977,84087
08031,5,10,71,2015,,29251,412206,26888591690,65231
08031,5,51,74,2015,,690,11984,1186523994,99008
08031,5,5415,76,2015,,1428,11015,1112124284,100968
08033,5,10,71,2015,,57,539,35063634,65003
08033,5,51,74,2015,N,1,0,0,0
08033,5,5415,76,2015,N,1,0,0,0
08035,5,10,71,2015,,10967,100119,6284140174,62767
08035,5,51,74,2015,,228,5448,584283039,107255
08035,5,5415,76,2015,,905,3602,422355835,117248
08037,5,10,71,2015,,3317,27909,1188318427,42578
08037,5,51,74,2015,,39,253,12986815,51247
08037,5,5415,76,2015,,55,129,10290202,79718
08039,5,10,71,2015,,614,2490,98679618,39634
08039,5,51,74,2015,,9,21,905362,42274
08039,5,5415,76,2015,,29,43,4078246,95212
08041,5,10,71,2015,,17755,209382,9537990094,45553
08041,5,51,74,2015,,305,6507,515007591,79145
08041,5,5415,76,2015,,936,8828,905815762,102611
08043,5,10,71,2015,,849,8107,246370203,30392
08043,5,51,74,2015,,15,96,4117591,43004
08043,5,5415,76,2015,,11,20,1685517,85704
08045,5,10,71,2015,,2490,20655,970573173,46990
08045,5,51,74,2015,,31,142,6179499,43594
08045,5,5415,76,2015,,28,67,4365251,65561
08047,5,10,71,2015,,142,4555,178341544,39154
08047,5,51,74,2015,N,2,0,0,0
08047,5,5415,76,2015,,13,17,1412925,82708
08049,5,10,71,2015,,795,5944,184539384,31047
08049,5,51,74,2015,,11,43,2073258,47753
08049,5,5415,76,2015,,14,12,1427924,123274
08051,5,10,71,2015,,1076,6147,202871285,33001
08051,5,51,74,2015,,18,83,3803217,46100
08051,5,5415,76,2015,,8,12,536405,45978
08053,5,10,71,2015,,68,186,4975187,26772
08053,5,51,74,2015,N,2,0,0,0
08053,5,5415,76,2015,N,1,0,0,0
08055,5,10,71,2015,,162,1178,33120559,28112
08055,5,51,74,2015,,7,25,665934,26726
08055,5,5415,76,2015,,4,4,367926,95981
08057,5,10,71,2015,,75,372,11688105,31406
08057,5,51,74,2015,N,1,0,0,0
08059,5,10,71,2015,,18799,193445,10192629228,52690
08059,5,51,74,2015,,294,4174,324628450,77769
08059,5,5415,76,2015,,951,4331,434734027,100383
08061,5,10,71,2015,,43,177,6353842,35914
08061,5,5415,76,2015,N,1,0,0,0
08063,5,10,71,2015,,272,2269,82683670,36434
08063,5,51,74,2015,,6,41,1144474,27801
08065,5,10,71,2015,,214,1564,51238833,32768
08065,5,51,74,2015,,4,8,310614,38034
08065,5,5415,76,2015,,3,3,61107,20369
08067,5,10,71,2015,,2421,20268,867713329,42812
08067,5,51,74,2015,,41,416,26872820,64598
08067,5,5415,76,2015,,57,73,6784882,93263
08069,5,10,71,2015,,11059,116894,5400768645,46202
08069,5,51,74,2015,,177,2751,145727330,52976
08069,5,5415,76,2015,,485,2231,209917070,94073
08071,5,10,71,2015,,387,3298,123920728,37573
08071,5,51,74,2015,,6,27,715366,26172
08071,5,5415,76,2015,,4,13,1026573,79993
08073,5,10,71,2015,,128,1123,35158176,31307
08073,5,51,74,2015,N,2,0,0,0
08075,5,10,71,2015,,611,6039,207784586,34406
08075,5,51,74,2015,,8,56,1735640,30948
08077,5,10,71,2015,,4635,50555,2038150947,40315
08077,5,51,74,2015,,46,675,30253075,44836
08077,5,5415,76,2015,,57,197,13370552,67813
08079,5,10,71,2015,,64,444,11774299,26524
08079,5,51,74,2015,N,1,0,0,0
08081,5,10,71,2015,,417,3667,170502624,46496
08081,5,51,74,2015,,7,50,2144333,43030
08081,5,5415,76,2015,N,2,0,0,0
08083,5,10,71,2015,,755,6206,215936961,34796
08083,5,51,74,2015,,11,53,2452867,45920
08083,5,5415,76,2015,,5,6,463354,78313
08085,5,10,71,2015,,1255,11023,379778514,34452
08085,5,51,74,2015,,18,163,5796971,35582
08085,5,5415,76,2015,,9,6,424717,67061
08087,5,10,71,2015,,682,9897,406757926,41098
08087,5,51,74,2015,,12,281,13478654,48038
08089,5,10,71,2015,,432,4302,141625341,32924
08089,5,51,74,2015,,11,124,4452652,36005
08089,5,5415,76,2015,N,1,0,0,0
08091,5,10,71,2015,,292,1333,47304411,35489
08091,5,51,74,2015,,6,14,658153,48752
08091,5,5415,76,2015,,8,16,1119122,71433
08093,5,10,71,2015,,483,1483,54741074,36919
08093,5,51,74,2015,,10,21,1698287,81845
08093,5,5415,76,2015,,19,26,2702959,105998
08095,5,10,71,2015,,150,1069,38797005,36287
08095,5,51,74,2015,,4,34,1432844,41937
08095,5,5415,76,2015,N,1,0,0,0
08097,5,10,71,2015,,1759,13685,673208284,49194
08097,5,51,74,2015,,32,170,9969601,58673
08097,5,5415,76,2015,,25,63,3210460,50625
08099,5,10,71,2015,,356,3104,97203146,31318
08099,5,51,74,2015,,6,36,1078098,29878
08099,5,5415,76,2015,N,2,0,0,0
08101,5,10,71,2015,,3032,46941,1815827581,38683
08101,5,51,74,2015,,30,661,21998194,33272
08101,5,5415,76,2015,,41,130,8412468,64836
08103,5,10,71,2015,,238,1775,103367828,58241
08103,5,51,74,2015,,4,9,419819,45798
08103,5,5415,76,2015,N,2,0,0,0
08105,5,10,71,2015,,361,2973,99410855,33437
08105,5,51,74,2015,,6,22,830481,37893
08105,5,5415,76,2015,,3,5,322035,71563
08107,5,10,71,2015,,1658,12319,539195707,43770
08107,5,51,74,2015,,18,137,7394768,54042
08107,5,5415,76,2015,,29,144,16702655,116125
08109,5,10,71,2015,,140,1103,32789823,29739
08109,5,51,74,2015,N,3,0,0,0
08111,5,10,71,2015,,66,217,4477479,20594
08111,5,51,74,2015,N,1,0,0,0
08113,5,10,71,2015,,631,4325,172472179,39880
08113,5,51,74,2015,,10,56,1836630,32651
08113,5,5415,76,2015,,7,38,3411033,90961
08115,5,10,71,2015,,67,451,15653366,34695
08115,5,51,74,2015,N,2,0,0,0
08117,5,10,71,2015,,2165,17940,645872903,36002
08117,5,51,74,2015,,22,148,9569828,64588
08117,5,5415,76,2015,,49,72,6125252,85668
08119,5,10,71,2015,,746,5590,203599794,36421
08119,5,51,74,2015,,14,50,1802514,36414
08119,5,5415,76,2015,,29,34,2650620,79123
08121,5,10,71,2015,,124,750,31518651,42048
08121,5,51,74,2015,,3,7,172070,24010
08121,5,5415,76,2015,N,3,0,0,0
08123,5,10,71,2015,,6515,86596,4123466323,47617
08123,5,51,74,2015,,79,658,32918341,50028
08123,5,5415,76,2015,,164,401,34206074,85284
08125,5,10,71,2015,,379,2973,112397428,37808
08125,5,51,74,2015,,9,32,1536208,48640
08125,5,5415,76,2015,N,2,0,0,0
08999,5,10,71,2015,,2999,19530,1627184241,83319
08999,5,51,74,2015,,86,2789,298274515,106947
08999,5,5415,76,2015,,201,1663,181295118,109011
09000,5,10,51,2015,,112188,1428395,94686799846,66289
09000,5,51,54,2015,,1975,32352,3211657996,99271
09000,5,5415,56,2015,,3464,26680,3043655229,114079
09001,5,10,71,2015,,33911,376465,33185407684,88150
09001,5,51,74,2015,,730,12633,1465437108,116003
09001,5,5415,76,2015,,1085,6191,818410132,132202
09003,5,10,71,2015,,26181,434744,28336152220,65179
09003,5,51,74,2015,,330,10996,1094144916,99506
09003,5,5415,76,2015,,778,10129,1082525488,106877
09005,5,10,71,2015,,5585,53198,2307099360,43369
09005,5,51,74,2015,,96,517,32086639,62103
09005,5,5415,76,2015,,86,166,15485264,93238
09007,5,10,71,2015,,4891,58047,2926817234,50421
09007,5,51,74,2015,,68,548,30587660,55800
09007,5,5415,76,2015,,92,317,31199066,98291
09009,5,10,71,2015,,22714,311919,16652500549,53387
09009,5,51,74,2015,,309,4550,347419923,76355
09009,5,5415,76,2015,,464,3175,386320397,121685
09011,5,10,71,2015,,6778,90622,4756688745,52490
09011,5,51,74,2015,,89,1016,50203469,49405
09011,5,5415,76,2015,,178,1327,122559414,92376
09013,5,10,71,2015,N,2897,0,0,0
09013,5,51,74,2015,,34,360,25972735,72146
09013,5,5415,76,2015,,86,213,21767783,102356
09015,5,10,71,2015,,2507,31924,1320248621,41356
09015,5,51,74,2015,,28,351,21491920,61158
09015,5,5415,76,2015,,27,96,6544641,68530
09999,5,10,71,2015,N,6725,0,0,0
09999,5,51,74,2015,,293,1381,144313626,104468
09999,5,5415,76,2015,,670,5068,558843044,110273
10000,5,10,51,2015,,30293,371748,20077767738,54009
10000,5,51,54,2015,,397,4714,300640955,63781
10000,5,5415,56,2015,,1723,4915,445551514,90656
10001,5,10,71,2015,N,3708,0,0,0
10001,5,51,74,2015,,40,391,18100995,46304
10001,5,5415,76,2015,,118,178,14863607,83347
10003,5,10,71,2015,,18770,250691,15249027082,60828
10003,5,51,74,2015,,239,3668,236521353,64479
10003,5,5415,76,2015,,1271,3731,343734965,92123
10005,5,10,71,2015,,6158,65426,2407404727,36796
10005,5,51,74,2015,,70,475,24963570,52518
10005,5,5415,76,2015,,126,156,12217765,78277
10999,5,10,71,2015,N,1658,0,0,0
10999,5,51,74,2015,,49,179,21055037,117462
10999,5,5415,76,2015,,208,849,74735177,88019
11000,5,10,51,2015,,37619,506774,41252169543,81402
11000,5,51,54,2015,,969,16998,2068025797,121663
11000,5,5415,56,2015,,2369,23375,2375397254,101622
11001,5,10,71,2015,,37619,506774,41252169543,81402
11001,5,51,74,2015,,969,16998,2068025797,121663
11001,5,5415,76,2015,,2369,23375,2375397254,101622
12000,5,10,51,2015,,636291,7005903,319206247259,45562
12000,5,51,54,2015,,10369,136039,10025553375,73696
12000,5,5415,56,2015,,12895,78438,7006532761,89326
12001,5,10,71,2015,,6612,88132,3342104061,37922
12001,5,51,74,2015,,109,1436,81107603,56465
12001,5,5415,76,2015,,104,688,44367684,64504
12003,5,10,71,2015,,389,4512,130631410,28955
12003,5,51,74,2015,,7,50,1757193,34969
12003,5,5415,76,2015,N,3,0,0,0
12005,5,10,71,2015,,5341,63588,2285800406,35947
12005,5,51,74,2015,,51,976,36591092,37491
12005,5,5415,76,2015,,43,233,16290112,69890
12007,5,10,71,2015,,491,4436,161488721,36403
12007,5,51,74,2015,,6,32,1203605,37515
12007,5,5415,76,2015,N,2,0,0,0
12009,5,10,71,2015,,14739,166833,7548041381,45243
12009,5,51,74,2015,,193,2099,125293803,59706
12009,5,5415,76,2015,,308,3299,272953792,82740
12011,5,10,71,2015,,66099,661256,31641711379,47851
12011,5,51,74,2015,,1038,17956,1609086456,89615
12011,5,5415,76,2015,,1174,5936,592534810,99815
12013,5,10,71,2015,,218,1906,55111094,28921
12013,5,51,74,2015,N,4,0,0,0
12015,5,10,71,2015,,4371,38941,1335948865,34307
12015,5,51,74,2015,,47,435,16752792,38490
12015,5,5415,76,2015,,44,127,13386621,105406
12017,5,10,71,2015,,3015,27522,971754260,35308
12017,5,51,74,2015,,34,354,13860873,39127
12017,5,5415,76,2015,,30,103,9559098,92732
12019,5,10,71,2015,,4153,40558,1408321479,34723
12019,5,51,74,2015,,48,760,34871194,45863
12019,5,5415,76,2015,,65,149,11691495,78379
12021,5,10,71,2015,,12798,121744,5390641154,44278
12021,5,51,74,2015,,157,1431,95050011,66403
12021,5,5415,76,2015,,113,347,26118271,75359
12023,5,10,71,2015,,1407,18088,594604496,32873
12023,5,51,74,2015,,12,109,4307281,39638
12023,5,5415,76,2015,,7,13,708577,56686
12027,5,10,71,2015,,580,6266,203593357,32494
12027,5,51,74,2015,N,4,0,0,0
12027,5,5415,76,2015,,3,8,620928,76816
12029,5,10,71,2015,,198,1578,49072441,31091
12029,5,51,74,2015,N,3,0,0,0
12031,5,10,71,2015,,27395,421707,20688424901,49059
12031,5,51,74,2015,,395,7389,707241161,95715
12031,5,5415,76,2015,,580,7544,621943939,82448
12033,5,10,71,2015,,7880,105797,4231837920,39999
12033,5,51,74,2015,,100,1651,92117289,55809
12033,5,5415,76,2015,,95,962,65030386,67576
12035,5,10,71,2015,,2187,17650,552326426,31293
12035,5,51,74,2015,,33,731,24585281,33655
12035,5,5415,76,2015,,32,46,3583759,77487
12037,5,10,71,2015,,347,2412,67837361,28129
12037,5,51,74,2015,,10,27,1407327,52447
12037,5,5415,76,2015,,3,3,149384,45964
12039,5,10,71,2015,,742,8304,269765527,32486
12039,5,51,74,2015,,11,98,4524338,45971
12039,5,5415,76,2015,N,2,0,0,0
12041,5,10,71,2015,,274,2172,67680832,31165
12041,5,51,74,2015,,4,12,336919,27318
12043,5,10,71,2015,,137,967,37825076,39136
12045,5,10,71,2015,,352,2464,83442323,33867
12045,5,51,74,2015,,13,59,2926927,50033
12045,5,5415,76,2015,N,3,0,0,0
12047,5,10,71,2015,,188,2004,84451159,42147
12047,5,51,74,2015,N,1,0,0,0
12049,5,10,71,2015,,523,5764,173391977,30084
12049,5,51,74,2015,N,3,0,0,0
12049,5,5415,76,2015,N,1,0,0,0
12051,5,10,71,2015,,786,9237,338162342,36609
12051,5,51,74,2015,,10,76,2929798,38466
12051,5,5415,76,2015,N,1,0,0,0
12053,5,10,71,2015,,3376,34093,1092288724,32039
12053,5,51,74,2015,,39,217,7998616,36902
12053,5,5415,76,2015,,32,74,6865814,92781
12055,5,10,71,2015,,2159,22498,703974112,31290
12055,5,51,74,2015,,26,161,6970177,43338
12055,5,5415,76,2015,,13,70,3730400,53482
12057,5,10,71,2015,,39239,567254,28100242366,49537
12057,5,51,74,2015,,609,15926,1272169012,79879
12057,5,5415,76,2015,,965,10695,1002003815,93693
12059,5,10,71,2015,,300,1810,46995493,25972
12059,5,51,74,2015,N,2,0,0,0
12059,5,5415,76,2015,N,1,0,0,0
12061,5,10,71,2015,,4793,43747,1723342939,39393
12061,5,51,74,2015,,47,568,34399341,60571
12061,5,5415,76,2015,,40,102,7701898,75202
12063,5,10,71,2015,,838,8935,275307110,30811
12063,5,51,74,2015,,15,139,6736220,48346
12063,5,5415,76,2015,,4,4,220372,49896
12065,5,10,71,2015,,279,1758,54848454,31201
12065,5,51,74,2015,N,2,0,0,0
12065,5,5415,76,2015,N,1,0,0,0
12067,5,10,71,2015,,113,846,20952094,24778
12067,5,51,74,2015,N,2,0,0,0
12069,5,10,71,2015,,7542,76845,2657221936,34579
12069,5,51,74,2015,,82,1284,58441654,45521
12069,5,5415,76,2015,,75,144,10608992,73631
12071,5,10,71,2015,,20130,201502,7860874030,39011
12071,5,51,74,2015,,257,3062,184548840,60271
12071,5,5415,76,2015,,215,936,63422577,67795
12073,5,10,71,2015,,8031,94094,3704668576,39372
12073,5,51,74,2015,,173,3193,156856442,49126
12073,5,5415,76,2015,,232,1905,140310225,73667
12075,5,10,71,2015,,850,6674,194323837,29118
12075,5,51,74,2015,,7,33,1543424,47248
12075,5,5415,76,2015,N,2,0,0,0
12077,5,10,71,2015,,87,1075,37181135,34574
12077,5,51,74,2015,N,2,0,0,0
12079,5,10,71,2015,,327,2927,90695275,30989
12079,5,51,74,2015,,4,20,739934,36997
12079,5,5415,76,2015,N,1,0,0,0
12081,5,10,71,2015,,9921,103161,3971271652,38496
12081,5,51,74,2015,,126,1134,61180121,53939
12081,5,5415,76,2015,,171,531,64759124,121938
12083,5,10,71,2015,,7947,82558,2908770946,35233
12083,5,51,74,2015,,79,786,35305319,44903
12083,5,5415,76,2015,,58,146,8501339,58262
12085,5,10,71,2015,,6023,56532,2256312094,39912
12085,5,51,74,2015,,64,726,37491897,51665
12085,5,5415,76,2015,,54,218,16838149,77239
12086,5,10,71,2015,,93193,945681,46702469378,49385
12086,5,51,74,2015,,1459,17778,1427100152,80272
12086,5,5415,76,2015,,1157,6172,563986785,91382
12087,5,10,71,2015,,4295,35102,1270600261,36197
12087,5,51,74,2015,,51,424,20559172,48460
12087,5,5415,76,2015,,35,55,3918142,71131
12089,5,10,71,2015,,1911,16837,625873013,37172
12089,5,51,74,2015,,23,156,8413333,53788
12089,5,5415,76,2015,,19,19,4049153,214999
12091,5,10,71,2015,,6052,63624,2518550396,39585
12091,5,51,74,2015,,73,779,48038087,61647
12091,5,5415,76,2015,,103,1371,102956244,75123
12093,5,10,71,2015,,900,8850,301266172,34042
12093,5,51,74,2015,,11,71,2736598,38364
12093,5,5415,76,2015,N,1,0,0,0
12095,5,10,71,2015,,38486,692163,31473025778,45471
12095,5,51,74,2015,,739,16434,1095920198,66688
12095,5,5415,76,2015,,799,7334,605015220,82495
