country_code,main_activity_code,year,verified_emissions_t,log_emissions,d_log_emissions,dii_high_share,dii_version,ets_activity_code,ets_activity_name,dii_nace_r2,crosswalk_confidence,gdp_per_capita,d_log_gdp_per_capita,energy_import_dependency_pct,eu_accession_cohort,dii_version_break_vs_prior_year,dii_lag,dii_lead,energy_dep_2021_baseline,crisis_period,energy_shock_exposure,accession_2004plus
BE,36,2015,652148.0,13.388026809014612,0.0605584005444992,,,36,Production of paper or cardboard,C16-C18,medium,40310.0,0.0087206233487204,84.227,EU-15,True,,,70.773,0.0,0.0,0.0
BE,36,2016,651217.0,13.386598198980826,-0.0014286100337859,,,36,Production of paper or cardboard,C16-C18,medium,40590.0,0.0069221537217316,75.982,EU-15,False,,,70.773,0.0,0.0,0.0
BE,36,2017,607620.0,13.317304965554383,-0.0692932334264408,,,36,Production of paper or cardboard,C16-C18,medium,41030.0,0.0107817756032897,75.318,EU-15,False,,0.1546,70.773,0.0,0.0,0.0
BE,36,2018,584540.0,13.278580492112177,-0.03872447344221,0.1546,1.0,36,Production of paper or cardboard,C16-C18,medium,41610.0,0.0140370165407546,83.043,EU-15,False,,,70.773,0.0,0.0,0.0
BE,36,2019,567353.0,13.248736963946408,-0.0298435281657667,,,36,Production of paper or cardboard,C16-C18,medium,42400.0,0.0188078392430615,77.668,EU-15,False,0.1546,0.0981,70.773,0.0,0.0,0.0
BE,36,2020,542804.0,13.204503576112456,-0.0442333878339518,0.0981,2.0,36,Production of paper or cardboard,C16-C18,medium,40190.0,-0.0535301537768013,78.133,EU-15,True,,,70.773,0.0,0.0,0.0
BE,36,2021,567193.0,13.248454912798088,0.0439513366856321,,,36,Production of paper or cardboard,C16-C18,medium,42530.0,0.0565915008044317,70.773,EU-15,True,0.0981,,70.773,0.0,0.0,0.0
BE,36,2022,578794.0,13.268701907410684,0.0202469946125951,,,36,Production of paper or cardboard,C16-C18,medium,43890.0,0.0314767944346012,73.697,EU-15,True,,,70.773,1.0,70.773,0.0
BE,36,2023,478121.0,13.07761911751487,-0.1910827898958143,,,36,Production of paper or cardboard,C16-C18,medium,44190.0,0.0068120154425059,75.763,EU-15,True,,,70.773,1.0,70.773,0.0
BE,36,2024,394765.0,12.886045930129333,-0.1915731873855382,,,36,Production of paper or cardboard,C16-C18,medium,44410.0,0.004966150161362,75.448,EU-15,True,,,70.773,0.0,0.0,0.0
BE,36,2025,376964.0,12.83990497115444,-0.0461409589748917,,,36,Production of paper or cardboard,C16-C18,medium,44650.0,0.0053896380184976,,EU-15,True,,,70.773,0.0,0.0,0.0
BG,36,2007,174348.0,12.06880858085934,,,,36,Production of paper or cardboard,C16-C18,medium,6670.0,0.069849953176444,51.233,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2008,128117.0,11.760699187901022,-0.3081093929583183,,,36,Production of paper or cardboard,C16-C18,medium,7110.0,0.0638823838876181,52.154,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2009,74780.0,11.222305748531104,-0.5383934393699175,,,36,Production of paper or cardboard,C16-C18,medium,6910.0,-0.0285326060355721,45.393,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2010,73876.0,11.210143290995802,-0.012162457535302,,,36,Production of paper or cardboard,C16-C18,medium,7060.0,0.0214754137255717,40.146,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2011,76004.0,11.238541249462422,0.0283979584666198,,,36,Production of paper or cardboard,C16-C18,medium,7390.0,0.0456826834549612,36.732,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2012,82264.0,11.317688866909029,0.0791476174466048,,,36,Production of paper or cardboard,C16-C18,medium,7530.0,0.0187673068516911,36.859,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2013,91471.0,11.42377726113684,0.1060883942278128,,,36,Production of paper or cardboard,C16-C18,medium,7600.0,0.0092532054804834,38.313,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2014,95951.0,11.471592923476376,0.0478156623395378,,,36,Production of paper or cardboard,C16-C18,medium,7770.0,0.0221219170872704,35.171,2007,True,,0.0667,36.178,0.0,0.0,1.0
BG,36,2015,82947.0,11.325957128599292,-0.1456357948770854,0.0667,1.0,36,Production of paper or cardboard,C16-C18,medium,8130.0,0.0452907591801636,36.446,2007,True,,0.038,36.178,0.0,0.0,1.0
BG,36,2016,85960.0,11.361637350756446,0.0356802221571541,0.038,1.0,36,Production of paper or cardboard,C16-C18,medium,8490.0,0.0433280767635366,38.472,2007,False,0.0667,0.0768,36.178,0.0,0.0,1.0
BG,36,2017,72322.0,11.188883649550926,-0.1727537012055204,0.0768,1.0,36,Production of paper or cardboard,C16-C18,medium,8840.0,0.0403978763262955,39.362,2007,False,0.038,,36.178,0.0,0.0,1.0
BG,36,2018,76874.0,11.249922996894131,0.0610393473432058,,,36,Production of paper or cardboard,C16-C18,medium,9170.0,0.0366504096188222,36.596,2007,False,0.0768,0.0391,36.178,0.0,0.0,1.0
BG,36,2019,72464.0,11.190845165795997,-0.0590778310981363,0.0391,1.0,36,Production of paper or cardboard,C16-C18,medium,9650.0,0.0510206290825205,38.457,2007,False,,,36.178,0.0,0.0,1.0
BG,36,2020,70251.0,11.159829821970122,-0.0310153438258726,,,36,Production of paper or cardboard,C16-C18,medium,9440.0,-0.0220019351934848,38.171,2007,True,0.0391,0.0302999999999999,36.178,0.0,0.0,1.0
BG,36,2021,74925.0,11.224242892184863,0.0644130702147407,0.0302999999999999,3.0,36,Production of paper or cardboard,C16-C18,medium,10250.0,0.0823217254270076,36.178,2007,True,,,36.178,0.0,0.0,1.0
BG,36,2022,56648.0,10.94461196133161,-0.2796309308532532,,,36,Production of paper or cardboard,C16-C18,medium,10740.0,0.0466973834963013,37.11,2007,True,0.0302999999999999,,36.178,1.0,36.178,1.0
BG,36,2023,58142.0,10.970643573246011,0.0260316119144015,,,36,Production of paper or cardboard,C16-C18,medium,10950.0,0.0193643671817902,39.512,2007,True,,,36.178,1.0,36.178,1.0
BG,36,2024,16145.0,9.689365683192376,-1.2812778900536357,,,36,Production of paper or cardboard,C16-C18,medium,11330.0,0.034114618777405,41.936,2007,True,,0.0508,36.178,0.0,0.0,1.0
BG,36,2025,3843.0,8.254008590564844,-1.435357092627532,0.0508,3.0,36,Production of paper or cardboard,C16-C18,medium,11710.0,0.0329891025697115,,2007,True,,,36.178,0.0,0.0,1.0
CZ,36,2005,329957.0,12.706717621922182,,,,36,Production of paper or cardboard,C16-C18,medium,16180.0,0.0591964085769252,27.846,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2006,312422.0,12.652110117003328,-0.0546075049188541,,,36,Production of paper or cardboard,C16-C18,medium,17200.0,0.061133472189061,27.498,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2007,241951.0,12.39649050529827,-0.2556196117050575,,,36,Production of paper or cardboard,C16-C18,medium,18050.0,0.0482363009594823,24.989,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2008,221706.0,12.30910745883765,-0.0873830464606211,,,36,Production of paper or cardboard,C16-C18,medium,18330.0,0.0153933770727245,27.737,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2009,176391.0,12.08045840084508,-0.2286490579925697,,,36,Production of paper or cardboard,C16-C18,medium,17350.0,-0.0549465554587467,26.867,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2010,149469.0,11.914844292451733,-0.1656141083933473,,,36,Production of paper or cardboard,C16-C18,medium,17770.0,0.023919135773692,25.38,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2011,133779.0,11.803944463685571,-0.1108998287661595,,,36,Production of paper or cardboard,C16-C18,medium,18120.0,0.0195046584482732,28.832,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2012,135070.0,11.81354844155481,0.0096039778692365,,,36,Production of paper or cardboard,C16-C18,medium,17970.0,-0.0083125998193658,25.413,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2013,122599.0,11.71667414584413,-0.0968742957106787,,,36,Production of paper or cardboard,C16-C18,medium,17970.0,0.0,27.58,2004,True,,,39.958,0.0,0.0,1.0
CZ,36,2014,127204.0,11.753547375934607,0.0368732300904763,,,36,Production of paper or cardboard,C16-C18,medium,18370.0,0.0220151984315677,30.227,2004,True,,0.1067,39.958,0.0,0.0,1.0
CZ,36,2015,125647.0,11.741231666841102,-0.0123157090935048,0.1067,1.0,36,Production of paper or cardboard,C16-C18,medium,19270.0,0.0478305831992393,32.089,2004,True,,0.1666,39.958,0.0,0.0,1.0
CZ,36,2016,119119.0,11.68787827242675,-0.0533533944143531,0.1666,1.0,36,Production of paper or cardboard,C16-C18,medium,19760.0,0.0251102098934481,32.8,2004,False,0.1067,0.1128,39.958,0.0,0.0,1.0
CZ,36,2017,120109.0,11.696154942812436,0.0082766703856869,0.1128,1.0,36,Production of paper or cardboard,C16-C18,medium,20760.0,0.0493683659779655,37.162,2004,False,0.1666,0.1193,39.958,0.0,0.0,1.0
CZ,36,2018,121004.0,11.703578881883718,0.0074239390712822,0.1193,1.0,36,Production of paper or cardboard,C16-C18,medium,21320.0,0.0266175409999558,36.879,2004,False,0.1128,0.1834,39.958,0.0,0.0,1.0
CZ,36,2019,120050.0,11.695663601649398,-0.0079152802343198,0.1834,1.0,36,Production of paper or cardboard,C16-C18,medium,22050.0,0.0336670025952106,40.81,2004,False,0.1193,,39.958,0.0,0.0,1.0
CZ,36,2020,118037.0,11.678753413620385,-0.0169101880290138,,,36,Production of paper or cardboard,C16-C18,medium,20980.0,-0.0497429989247031,38.768,2004,True,0.1834,0.1378,39.958,0.0,0.0,1.0
CZ,36,2021,132876.0,11.79717164148611,0.1184182278657246,0.1378,3.0,36,Production of paper or cardboard,C16-C18,medium,21830.0,0.039715567593701,39.958,2004,True,,0.1899,39.958,0.0,0.0,1.0
CZ,36,2022,124775.0,11.73426739433781,-0.0629042471482996,0.1899,4.0,36,Production of paper or cardboard,C16-C18,medium,21910.0,0.0036579830455227,41.772,2004,True,0.1378,0.1238999999999999,39.958,1.0,39.958,1.0
CZ,36,2023,110881.0,11.61621283314208,-0.1180545611957288,0.1238999999999999,3.0,36,Production of paper or cardboard,C16-C18,medium,21680.0,-0.01055297703593,41.679,2004,True,0.1899,0.2278,39.958,1.0,39.958,1.0
CZ,36,2024,113743.0,11.64169679645809,0.0254839633160095,0.2278,4.0,36,Production of paper or cardboard,C16-C18,medium,21950.0,0.0123769629497356,39.32,2004,True,0.1238999999999999,0.3007999999999999,39.958,0.0,0.0,1.0
CZ,36,2025,115229.0,11.65467673167482,0.0129799352167303,0.3007999999999999,3.0,36,Production of paper or cardboard,C16-C18,medium,22510.0,0.0251925153974603,,2004,True,0.2278,,39.958,0.0,0.0,1.0
DE,36,2005,6493263.0,15.686275735829714,,,,36,Production of paper or cardboard,C16-C18,medium,35770.0,0.0101152871471139,60.74,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2006,6477845.0,15.683898451289148,-0.0023772845405662,,,36,Production of paper or cardboard,C16-C18,medium,37230.0,0.0400053346136992,60.981,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2007,6482320.0,15.684589028944268,0.0006905776551207,,,36,Production of paper or cardboard,C16-C18,medium,38390.0,0.0306821211280805,58.516,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2008,6488516.0,15.685544403057593,0.0009553741133228,,,36,Production of paper or cardboard,C16-C18,medium,38840.0,0.0116536344104183,60.769,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2009,5885174.0,15.587946864934416,-0.0975975381231748,,,36,Production of paper or cardboard,C16-C18,medium,36810.0,-0.0536810960321947,61.103,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2010,6179406.0,15.636732708309532,0.048785843375116,,,36,Production of paper or cardboard,C16-C18,medium,38440.0,0.043329036711162,59.992,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2011,5838483.0,15.579981560786894,-0.0567511475226378,,,36,Production of paper or cardboard,C16-C18,medium,39890.0,0.0370270818152231,61.801,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2012,5365913.0,15.495577096642084,-0.0844044641448089,,,36,Production of paper or cardboard,C16-C18,medium,40040.0,0.0037532885297046,61.215,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2013,5433231.0,15.508044542575684,0.0124674459335984,,,36,Production of paper or cardboard,C16-C18,medium,40160.0,0.0029925209364538,62.411,EU-15,True,,,63.395,0.0,0.0,0.0
DE,36,2014,5298278.0,15.482892420068694,-0.0251521225069897,,,36,Production of paper or cardboard,C16-C18,medium,40930.0,0.0189918151208381,61.779,EU-15,True,,0.236,63.395,0.0,0.0,0.0
DE,36,2015,5327926.0,15.48847260221702,0.0055801821483267,0.236,1.0,36,Production of paper or cardboard,C16-C18,medium,41360.0,0.0104509396958629,62.132,EU-15,True,,0.1384999999999999,63.395,0.0,0.0,0.0
DE,36,2016,5267452.0,15.47705731213676,-0.0114152900802615,0.1384999999999999,1.0,36,Production of paper or cardboard,C16-C18,medium,42030.0,0.0160694188168513,63.752,EU-15,False,0.236,0.2984,63.395,0.0,0.0,0.0
DE,36,2017,5333219.0,15.48946555380616,0.0124082416693998,0.2984,1.0,36,Production of paper or cardboard,C16-C18,medium,43160.0,0.0265304913729078,63.959,EU-15,False,0.1384999999999999,0.1324,63.395,0.0,0.0,0.0
DE,36,2018,5229834.0,15.469890095575623,-0.0195754582305358,0.1324,1.0,36,Production of paper or cardboard,C16-C18,medium,43630.0,0.0108308467455842,63.478,EU-15,False,0.2984,0.2843,63.395,0.0,0.0,0.0
DE,36,2019,4955905.0,15.416090352863026,-0.0537997427125969,0.2843,1.0,36,Production of paper or cardboard,C16-C18,medium,44080.0,0.0102611777091414,67.055,EU-15,False,0.1324,,63.395,0.0,0.0,0.0
DE,36,2020,4829788.0,15.390313132325916,-0.0257772205371118,,,36,Production of paper or cardboard,C16-C18,medium,42350.0,-0.0400377437465948,63.676,EU-15,True,0.2843,0.217,63.395,0.0,0.0,0.0
DE,36,2021,5036919.0,15.43230514359789,0.0419920112719758,0.217,3.0,36,Production of paper or cardboard,C16-C18,medium,44090.0,0.0402645782717829,63.395,EU-15,True,,0.3103,63.395,0.0,0.0,0.0
DE,36,2022,4483310.0,15.315872170869502,-0.1164329727283881,0.3103,4.0,36,Production of paper or cardboard,C16-C18,medium,44620.0,0.0119491896345387,68.652,EU-15,True,0.217,0.2135,63.395,1.0,63.395,0.0
DE,36,2023,3687450.0,15.12044572021625,-0.1954264506532528,0.2135,3.0,36,Production of paper or cardboard,C16-C18,medium,43770.0,-0.0192335378015826,66.831,EU-15,True,0.3103,0.3812,63.395,1.0,63.395,0.0
DE,36,2024,3780946.0,15.145484800835089,0.0250390806188374,0.3812,4.0,36,Production of paper or cardboard,C16-C18,medium,43650.0,-0.0027453689171927,66.812,EU-15,True,0.2135,0.3769999999999999,63.395,0.0,0.0,0.0
DE,36,2025,3116978.0,14.95237450065591,-0.1931103001791765,0.3769999999999999,3.0,36,Production of paper or cardboard,C16-C18,medium,43750.0,0.002288330518013,,EU-15,True,0.3812,,63.395,0.0,0.0,0.0
DK,36,2005,24504.0,10.10659164851261,,,,36,Production of paper or cardboard,C16-C18,medium,49780.0,0.0204979272174856,-50.618,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2006,15869.0,9.672122799562842,-0.4344688489497681,,,36,Production of paper or cardboard,C16-C18,medium,51510.0,0.0341626666380481,-35.492,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2007,14740.0,9.598320165743328,-0.0738026338195148,,,36,Production of paper or cardboard,C16-C18,medium,51790.0,0.0054211168583062,-24.247,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2008,14141.0,9.556833658307776,-0.0414865074355503,,,36,Production of paper or cardboard,C16-C18,medium,51270.0,-0.0100912946401923,-21.129,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2009,13336.0,9.49822242443063,-0.0586112338771478,,,36,Production of paper or cardboard,C16-C18,medium,48460.0,-0.0563670704072283,-18.8,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2010,14104.0,9.554213724077709,0.0559912996470775,,,36,Production of paper or cardboard,C16-C18,medium,49010.0,0.0112856435330765,-16.235,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2011,14148.0,9.557328550325373,0.0031148262476641,,,36,Production of paper or cardboard,C16-C18,medium,49440.0,0.0087354542279776,-6.315,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2012,14422.0,9.576510097476705,0.0191815471513336,,,36,Production of paper or cardboard,C16-C18,medium,49260.0,-0.0036474204570424,-3.175,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2013,14197.0,9.560785953663574,-0.0157241438131308,,,36,Production of paper or cardboard,C16-C18,medium,49750.0,0.0098980709122091,12.312,EU-15,True,,,32.225,0.0,0.0,0.0
DK,36,2014,14492.0,9.581352052014967,0.0205660983513933,,,36,Production of paper or cardboard,C16-C18,medium,50110.0,0.0072101253670329,12.225,EU-15,True,,0.3848,32.225,0.0,0.0,0.0
DK,36,2015,13094.0,9.479909389001037,-0.1014426630139304,0.3848,1.0,36,Production of paper or cardboard,C16-C18,medium,50810.0,0.0138725966340071,13.078,EU-15,True,,0.3249,32.225,0.0,0.0,0.0
DK,36,2016,5483.0,8.609407675404048,-0.8705017135969886,0.3249,1.0,36,Production of paper or cardboard,C16-C18,medium,51950.0,0.0221885319395944,13.57,EU-15,False,0.3848,0.4528,32.225,0.0,0.0,0.0
DK,36,2017,1368.0,7.221105098182496,-1.3883025772215527,0.4528,1.0,36,Production of paper or cardboard,C16-C18,medium,53200.0,0.0237766788023634,11.344,EU-15,False,0.3249,0.4760999999999999,32.225,0.0,0.0,0.0
DK,36,2018,635.0,6.453624998892692,-0.7674800992898039,0.4760999999999999,1.0,36,Production of paper or cardboard,C16-C18,medium,53920.0,0.0134430702564518,22.704,EU-15,False,0.4528,0.5322,32.225,0.0,0.0,0.0
DK,36,2019,951.0,6.85751406254539,0.4038890636526986,0.5322,1.0,36,Production of paper or cardboard,C16-C18,medium,54630.0,0.0130817158035743,38.882,EU-15,False,0.4760999999999999,0.4653,32.225,0.0,0.0,0.0
DK,36,2020,1164.0,7.059617628291383,0.2021035657459924,0.4653,2.0,36,Production of paper or cardboard,C16-C18,medium,53540.0,-0.0201541443154198,44.89,EU-15,True,0.5322,0.3881,32.225,0.0,0.0,0.0
DK,36,2021,372.0,5.918893854273146,-1.1407237740182363,0.3881,3.0,36,Production of paper or cardboard,C16-C18,medium,56780.0,0.0587551129526193,32.225,EU-15,True,0.4653,0.5404000000000001,32.225,0.0,0.0,0.0
DK,36,2022,140.0,4.941642422609304,-0.9772514316638424,0.5404000000000001,4.0,36,Production of paper or cardboard,C16-C18,medium,56530.0,-0.0044126803576247,43.142,EU-15,True,0.3881,0.2105,32.225,1.0,32.225,0.0
DK,36,2023,2524.0,7.833600223661103,2.8919578010518,0.2105,3.0,36,Production of paper or cardboard,C16-C18,medium,56770.0,0.0042365464954343,39.705,EU-15,True,0.5404000000000001,0.5153,32.225,1.0,32.225,0.0
DK,36,2024,572.0,6.349138991379798,-1.4844612322813058,0.5153,4.0,36,Production of paper or cardboard,C16-C18,medium,58670.0,0.0329205057551345,38.229,EU-15,True,0.2105,,32.225,0.0,0.0,0.0
DK,36,2025,619.0,6.428105272684596,0.0789662813047984,,,36,Production of paper or cardboard,C16-C18,medium,60390.0,0.02889500538204,,EU-15,True,0.5153,,32.225,0.0,0.0,0.0
EE,36,2005,57264.0,10.955427433005807,,,,36,Production of paper or cardboard,C16-C18,medium,15400.0,0.0967397726139207,26.878,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2006,50059.0,10.820957588757476,-0.1344698442483309,,,36,Production of paper or cardboard,C16-C18,medium,17010.0,0.0994338969881862,30.03,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2007,44378.0,10.700499130126362,-0.1204584586311146,,,36,Production of paper or cardboard,C16-C18,medium,18400.0,0.07854925820717,24.288,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2008,38591.0,10.560774367644996,-0.1397247624813644,,,36,Production of paper or cardboard,C16-C18,medium,17510.0,-0.0495785183171797,27.215,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2009,35248.0,10.470164069042124,-0.0906102986028738,,,36,Production of paper or cardboard,C16-C18,medium,14980.0,-0.1560561682086874,27.175,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2010,39408.0,10.58172412036032,0.1115600513181949,,,36,Production of paper or cardboard,C16-C18,medium,15380.0,0.0263519859884251,14.68,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2011,35503.0,10.477372478935242,-0.104351641425076,,,36,Production of paper or cardboard,C16-C18,medium,16590.0,0.0757321401248543,13.646,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2012,27714.0,10.22969297965866,-0.2476794992765825,,,36,Production of paper or cardboard,C16-C18,medium,17260.0,0.0395915814529281,20.648,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2013,20237.0,9.91526789107166,-0.3144250885870008,,,36,Production of paper or cardboard,C16-C18,medium,17630.0,0.0212103107544976,14.522,2004,True,,,1.412,0.0,0.0,1.0
EE,36,2014,22263.0,10.010681386638243,0.0954134955665839,,,36,Production of paper or cardboard,C16-C18,medium,18280.0,0.0362055696162251,11.562,2004,True,,0.0955,1.412,0.0,0.0,1.0
EE,36,2015,24322.0,10.099136569540946,0.0884551829027024,0.0955,1.0,36,Production of paper or cardboard,C16-C18,medium,18650.0,0.0200385800638205,11.182,2004,True,,0.0951,1.412,0.0,0.0,1.0
EE,36,2016,24560.0,10.108874382261078,0.0097378127201324,0.0951,1.0,36,Production of paper or cardboard,C16-C18,medium,19190.0,0.0285431639297844,8.069,2004,False,0.0955,0.1185,1.412,0.0,0.0,1.0
EE,36,2017,25698.0,10.154168446843428,0.0452940645823485,0.1185,1.0,36,Production of paper or cardboard,C16-C18,medium,20270.0,0.0547526504442998,4.584,2004,False,0.0951,0.0883999999999999,1.412,0.0,0.0,1.0
EE,36,2018,10427.0,9.252153874789594,-0.9020145720538332,0.0883999999999999,1.0,36,Production of paper or cardboard,C16-C18,medium,20970.0,0.0339508844499203,1.229,2004,False,0.1185,0.1871999999999999,1.412,0.0,0.0,1.0
EE,36,2019,9616.0,9.17118365677499,-0.0809702180146043,0.1871999999999999,1.0,36,Production of paper or cardboard,C16-C18,medium,21650.0,0.03191260953467,4.724,2004,False,0.0883999999999999,0.1511,1.412,0.0,0.0,1.0
EE,36,2020,10768.0,9.284334051884509,0.1131503951095194,0.1511,2.0,36,Production of paper or cardboard,C16-C18,medium,20960.0,-0.0323895949956583,10.528,2004,True,0.1871999999999999,0.1001,1.412,0.0,0.0,1.0
EE,36,2021,12888.0,9.464051924856811,0.1797178729723025,0.1001,3.0,36,Production of paper or cardboard,C16-C18,medium,22670.0,0.0784266050665962,1.412,2004,True,0.1511,0.1750999999999999,1.412,0.0,0.0,1.0
EE,36,2022,10667.0,9.274910142625483,-0.1891417822313279,0.1750999999999999,4.0,36,Production of paper or cardboard,C16-C18,medium,22800.0,0.0057180714409579,6.159,2004,True,0.1001,0.1631,1.412,1.0,1.412,1.0
EE,36,2023,6393.0,8.762958920766726,-0.511951221858757,0.1631,3.0,36,Production of paper or cardboard,C16-C18,medium,21580.0,-0.054993576130407,3.471,2004,True,0.1750999999999999,0.2428,1.412,1.0,1.412,1.0
EE,36,2024,7989.0,8.985820874482043,0.2228619537153164,0.2428,4.0,36,Production of paper or cardboard,C16-C18,medium,21470.0,-0.0051103479392988,4.622,2004,True,0.1631,0.3063,1.412,0.0,0.0,1.0
EE,36,2025,7137.0,8.873047798971067,-0.1127730755109759,0.3063,3.0,36,Production of paper or cardboard,C16-C18,medium,21820.0,0.0161703685142349,,2004,True,0.2428,,1.412,0.0,0.0,1.0
EL,36,2005,182387.0,12.11388608215258,,,,36,Production of paper or cardboard,C16-C18,medium,19590.0,0.0087157690932713,68.204,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2006,181155.0,12.107108297377586,-0.006777784774993,,,36,Production of paper or cardboard,C16-C18,medium,20790.0,0.0594528699134713,71.419,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2007,179124.0,12.09583358242124,-0.011274714956345,,,36,Production of paper or cardboard,C16-C18,medium,21470.0,0.0321845100207678,70.858,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2008,168695.0,12.035847629683452,-0.0599859527377883,,,36,Production of paper or cardboard,C16-C18,medium,21420.0,-0.0023315468710869,72.915,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2009,166133.0,12.020543951364711,-0.015303678318741,,,36,Production of paper or cardboard,C16-C18,medium,20490.0,-0.044388102768794,67.341,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2010,153420.0,11.940934537513288,-0.0796094138514238,,,36,Production of paper or cardboard,C16-C18,medium,19300.0,-0.0598318663399677,68.584,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2011,154332.0,11.946861405054086,0.0059268675407988,,,36,Production of paper or cardboard,C16-C18,medium,17420.0,-0.102486124486484,64.677,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2012,133320.0,11.800507532421676,-0.1463538726324103,,,36,Production of paper or cardboard,C16-C18,medium,16050.0,-0.0819101218483311,65.889,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2013,129430.0,11.770895473436484,-0.029612058985192,,,36,Production of paper or cardboard,C16-C18,medium,15800.0,-0.0156989095431043,61.75,EU-15,True,,,73.819,0.0,0.0,0.0
EL,36,2014,120553.0,11.699844769239112,-0.071050704197372,,,36,Production of paper or cardboard,C16-C18,medium,16030.0,0.0144520265885415,65.455,EU-15,True,,0.0607,73.819,0.0,0.0,0.0
EL,36,2015,108764.0,11.596935676297392,-0.1029090929417186,0.0607,1.0,36,Production of paper or cardboard,C16-C18,medium,16100.0,0.0043573053689556,71.047,EU-15,True,,0.0913999999999999,73.819,0.0,0.0,0.0
EL,36,2016,75601.0,11.233224789593368,-0.363710886704025,0.0913999999999999,1.0,36,Production of paper or cardboard,C16-C18,medium,16160.0,0.0037197811025322,72.911,EU-15,False,0.0607,0.1389,73.819,0.0,0.0,0.0
EL,36,2017,71119.0,11.172109809346528,-0.0611149802468418,0.1389,1.0,36,Production of paper or cardboard,C16-C18,medium,16430.0,0.0165698789562274,71.282,EU-15,False,0.0913999999999999,0.0103,73.819,0.0,0.0,0.0
EL,36,2018,68539.0,11.13515820530174,-0.0369516040447877,0.0103,1.0,36,Production of paper or cardboard,C16-C18,medium,16810.0,0.0228650153713463,70.681,EU-15,False,0.1389,0.0182,73.819,0.0,0.0,0.0
EL,36,2019,70502.0,11.1633963571923,0.0282381518905605,0.0182,1.0,36,Production of paper or cardboard,C16-C18,medium,17210.0,0.0235166628029244,74.103,EU-15,False,0.0103,,73.819,0.0,0.0,0.0
EL,36,2020,69725.0,11.152314212495687,-0.0110821446966102,,,36,Production of paper or cardboard,C16-C18,medium,15660.0,-0.0943809196607912,81.415,EU-15,True,0.0182,0.0498,73.819,0.0,0.0,0.0
EL,36,2021,66616.0,11.106700067915655,-0.0456141445800337,0.0498,3.0,36,Production of paper or cardboard,C16-C18,medium,17110.0,0.0885533973414443,73.819,EU-15,True,,0.1291,73.819,0.0,0.0,0.0
EL,36,2022,85735.0,11.359016422612951,0.2523163546972959,0.1291,4.0,36,Production of paper or cardboard,C16-C18,medium,18160.0,0.0595582852690466,79.506,EU-15,True,0.0498,0.0839,73.819,1.0,73.819,0.0
EL,36,2023,97904.0,11.491742685702322,0.1327262630893706,0.0839,3.0,36,Production of paper or cardboard,C16-C18,medium,18600.0,0.0239402075460084,75.447,EU-15,True,0.1291,0.1821,73.819,1.0,73.819,0.0
