country_code,year,verified_emissions_t,log_emissions,d_log_emissions,pct_change_emissions
CY,2007,5396164.0,15.501198888731547,0.025695526497697685,0.026028502418490085
CY,2008,5576646.0,15.534098078370517,0.03289918963896987,0.03344635188997214
CY,2009,5361633.0,15.494779150825382,-0.03931892754513555,-0.038555970739401424
CY,2010,5056220.0,15.43612972652041,-0.05864942430497244,-0.05696268282443051
CY,2011,4599381.0,15.34143228718722,-0.09469743933318853,-0.0903518834227941
CY,2012,4383898.0,15.293448840915964,-0.047983446271256724,-0.0468504348737363
CY,2013,4024874.0,15.208004163996984,-0.08544467691898028,-0.08189606601248478
CY,2014,4468556.0,15.312575871894689,0.10457170789770487,0.11023500362992733
CY,2015,4369326.0,15.290119321766966,-0.022456550127722963,-0.022206278717330608
CY,2016,4649223.0,15.352210666827125,0.06209134506015879,0.0640595368713619
CY,2017,4672871.0,15.357284215908846,0.005073549081721751,0.005086441325787172
CY,2018,4585570.0,15.338424974375469,-0.018859241533377258,-0.018682518734200015
CY,2019,4471662.0,15.313270709565305,-0.025154264810163696,-0.024840532365660084
CY,2020,4294888.0,15.272936036226959,-0.040334673338346505,-0.03953205765552048
CY,2021,4314996.0,15.277606955500394,0.0046709192734351035,0.004681845021337061
CY,2022,4328319.0,15.280689802892109,0.003082847391715049,0.003087604252703935
CY,2023,4343281.0,15.284140611242906,0.003450808350796919,0.0034567692445959253
CY,2024,4346576.0,15.284898966681416,0.0007583554385099944,0.0007586430626984608
CY,2025,4334042.0,15.282011151848284,-0.002887814833131941,-0.002883649106791175
CZ,2005,82454636.0,18.227758833406128,,
CZ,2006,83624960.0,18.24185259808669,0.014093764680563226,0.014193550014580225
CZ,2007,87834764.0,18.290967925569973,0.049115327483281845,0.05034147699442837
CZ,2008,80399099.0,18.20251352761874,-0.08845439795123156,-0.08465514861518841
CZ,2009,73784830.0,18.116663712885707,-0.08584981473303444,-0.08226794929629744
CZ,2010,75584352.0,18.140759835598608,0.02409612271290129,0.024388780186930026
CZ,2011,74187036.0,18.122099975891686,-0.018659859706922077,-0.018486842355941557
CZ,2012,69316470.0,18.054193098260573,-0.06790687763111336,-0.06565252182335468
CZ,2013,67712131.0,18.030775909422644,-0.02341718883792865,-0.023145134193936934
CZ,2014,66695189.0,18.0156433793489,-0.0151325300737426,-0.015018608703955882
CZ,2015,66648045.0,18.014936271825707,-0.0007071075231941393,-0.0007068575815866174
CZ,2016,67530907.0,18.0280959325285,0.01315966070279373,0.01324663011495697
CZ,2017,66975758.0,18.019841290986744,-0.00825464154175748,-0.008220665539113825
CZ,2018,66913386.0,18.018909594769283,-0.0009316962174601429,-0.0009312623233020956
CZ,2019,62519244.0,17.950984971313922,-0.06792462345536165,-0.06566910244237234
CZ,2020,54675715.0,17.816930201716403,-0.13405476959751894,-0.1254578350307627
CZ,2021,57871344.0,17.873732897748976,0.05680269603257315,0.05844695400874045
CZ,2022,57044774.0,17.859347026220203,-0.014385871528773464,-0.01428288930009991
CZ,2023,46672102.0,17.65865715655177,-0.20068986966843383,-0.18183386965473824
CZ,2024,40564392.0,17.51840119540858,-0.14025596114318972,-0.13086425805291568
