freq,unit,wstatus,nace_r2,geo,time,value
A,THS,EMP,B-E,CZ064,2008,144.79
A,THS,EMP,B-E,CZ064,2009,133.88
A,THS,EMP,B-E,CZ064,2010,133.79
A,THS,EMP,B-E,CZ064,2011,141.23
A,THS,EMP,B-E,CZ064,2012,144.39
A,THS,EMP,B-E,CZ064,2013,144.0
A,THS,EMP,B-E,CZ064,2014,143.6
A,THS,EMP,B-E,CZ064,2015,147.19
A,THS,EMP,B-E,CZ064,2016,146.23
A,THS,EMP,B-E,CZ064,2017,146.59
A,THS,EMP,B-E,CZ064,2018,147.96
A,THS,EMP,B-E,CZ064,2019,148.27
A,THS,EMP,B-E,CZ064,2020,143.53
A,THS,EMP,B-E,CZ064,2021,145.22
A,THS,EMP,B-E,CZ064,2022,142.96
A,THS,EMP,B-E,CZ064,2023,140.96
A,THS,EMP,B-E,CZ064,2024,142.04
A,THS,EMP,B-E,CZ07,2000,199.28
A,THS,EMP,B-E,CZ07,2001,201.21
A,THS,EMP,B-E,CZ07,2002,208.77
A,THS,EMP,B-E,CZ07,2003,203.42
A,THS,EMP,B-E,CZ07,2004,193.44
A,THS,EMP,B-E,CZ07,2005,188.41
A,THS,EMP,B-E,CZ07,2006,197.15
A,THS,EMP,B-E,CZ07,2007,201.61
A,THS,EMP,B-E,CZ07,2008,205.9
A,THS,EMP,B-E,CZ07,2009,187.81
A,THS,EMP,B-E,CZ07,2010,179.4
A,THS,EMP,B-E,CZ07,2011,187.97
A,THS,EMP,B-E,CZ07,2012,189.11
A,THS,EMP,B-E,CZ07,2013,189.44
A,THS,EMP,B-E,CZ07,2014,195.61
A,THS,EMP,B-E,CZ07,2015,206.86
A,THS,EMP,B-E,CZ07,2016,210.83
A,THS,EMP,B-E,CZ07,2017,209.67
A,THS,EMP,B-E,CZ07,2018,214.35
A,THS,EMP,B-E,CZ07,2019,211.15
A,THS,EMP,B-E,CZ07,2020,198.94
A,THS,EMP,B-E,CZ07,2021,198.14
A,THS,EMP,B-E,CZ07,2022,197.28
A,THS,EMP,B-E,CZ07,2023,200.2
A,THS,EMP,B-E,CZ07,2024,192.52
A,THS,EMP,B-E,CZ071,2000,91.52
A,THS,EMP,B-E,CZ071,2001,90.32
A,THS,EMP,B-E,CZ071,2002,94.94
A,THS,EMP,B-E,CZ071,2003,94.51
A,THS,EMP,B-E,CZ071,2004,89.99
A,THS,EMP,B-E,CZ071,2005,90.68
A,THS,EMP,B-E,CZ071,2006,94.52
A,THS,EMP,B-E,CZ071,2007,95.17
A,THS,EMP,B-E,CZ071,2008,95.13
A,THS,EMP,B-E,CZ071,2009,87.98
A,THS,EMP,B-E,CZ071,2010,82.94
A,THS,EMP,B-E,CZ071,2011,86.16
A,THS,EMP,B-E,CZ071,2012,87.29
A,THS,EMP,B-E,CZ071,2013,84.88
A,THS,EMP,B-E,CZ071,2014,90.61
A,THS,EMP,B-E,CZ071,2015,95.56
A,THS,EMP,B-E,CZ071,2016,99.49
A,THS,EMP,B-E,CZ071,2017,97.69
A,THS,EMP,B-E,CZ071,2018,99.7
A,THS,EMP,B-E,CZ071,2019,97.24
A,THS,EMP,B-E,CZ071,2020,92.03
A,THS,EMP,B-E,CZ071,2021,92.47
A,THS,EMP,B-E,CZ071,2022,89.7
A,THS,EMP,B-E,CZ071,2023,91.48
A,THS,EMP,B-E,CZ071,2024,86.55
A,THS,EMP,B-E,CZ072,2000,107.76
A,THS,EMP,B-E,CZ072,2001,110.89
A,THS,EMP,B-E,CZ072,2002,113.83
A,THS,EMP,B-E,CZ072,2003,108.91
A,THS,EMP,B-E,CZ072,2004,103.45
A,THS,EMP,B-E,CZ072,2005,97.73
A,THS,EMP,B-E,CZ072,2006,102.63
A,THS,EMP,B-E,CZ072,2007,106.43
A,THS,EMP,B-E,CZ072,2008,110.77
A,THS,EMP,B-E,CZ072,2009,99.83
A,THS,EMP,B-E,CZ072,2010,96.47
A,THS,EMP,B-E,CZ072,2011,101.81
A,THS,EMP,B-E,CZ072,2012,101.81
A,THS,EMP,B-E,CZ072,2013,104.56
A,THS,EMP,B-E,CZ072,2014,105.0
A,THS,EMP,B-E,CZ072,2015,111.3
A,THS,EMP,B-E,CZ072,2016,111.34
A,THS,EMP,B-E,CZ072,2017,111.98
A,THS,EMP,B-E,CZ072,2018,114.65
A,THS,EMP,B-E,CZ072,2019,113.91
A,THS,EMP,B-E,CZ072,2020,106.91
A,THS,EMP,B-E,CZ072,2021,105.67
A,THS,EMP,B-E,CZ072,2022,107.57
A,THS,EMP,B-E,CZ072,2023,108.72
A,THS,EMP,B-E,CZ072,2024,105.97
A,THS,EMP,B-E,CZ08,2000,190.83
A,THS,EMP,B-E,CZ08,2001,188.86
A,THS,EMP,B-E,CZ08,2002,189.6
A,THS,EMP,B-E,CZ08,2003,188.23
A,THS,EMP,B-E,CZ08,2004,187.59
A,THS,EMP,B-E,CZ08,2005,182.87
A,THS,EMP,B-E,CZ08,2006,185.09
A,THS,EMP,B-E,CZ08,2007,179.7
A,THS,EMP,B-E,CZ08,2008,194.32
A,THS,EMP,B-E,CZ08,2009,178.43
A,THS,EMP,B-E,CZ08,2010,172.72
A,THS,EMP,B-E,CZ08,2011,177.43
A,THS,EMP,B-E,CZ08,2012,180.34
A,THS,EMP,B-E,CZ08,2013,178.76
A,THS,EMP,B-E,CZ08,2014,181.77
A,THS,EMP,B-E,CZ08,2015,182.99
A,THS,EMP,B-E,CZ08,2016,186.49
A,THS,EMP,B-E,CZ08,2017,188.73
A,THS,EMP,B-E,CZ08,2018,189.11
A,THS,EMP,B-E,CZ08,2019,187.58
A,THS,EMP,B-E,CZ08,2020,181.02
A,THS,EMP,B-E,CZ08,2021,174.84
A,THS,EMP,B-E,CZ08,2022,174.73
A,THS,EMP,B-E,CZ08,2023,175.28
A,THS,EMP,B-E,CZ08,2024,168.09
A,THS,EMP,B-E,CZ080,2000,190.83
A,THS,EMP,B-E,CZ080,2001,188.86
A,THS,EMP,B-E,CZ080,2002,189.6
A,THS,EMP,B-E,CZ080,2003,188.23
A,THS,EMP,B-E,CZ080,2004,187.59
A,THS,EMP,B-E,CZ080,2005,182.87
A,THS,EMP,B-E,CZ080,2006,185.09
A,THS,EMP,B-E,CZ080,2007,179.7
A,THS,EMP,B-E,CZ080,2008,194.32
A,THS,EMP,B-E,CZ080,2009,178.43
A,THS,EMP,B-E,CZ080,2010,172.72
A,THS,EMP,B-E,CZ080,2011,177.43
A,THS,EMP,B-E,CZ080,2012,180.34
A,THS,EMP,B-E,CZ080,2013,178.76
A,THS,EMP,B-E,CZ080,2014,181.77
A,THS,EMP,B-E,CZ080,2015,182.99
A,THS,EMP,B-E,CZ080,2016,186.49
A,THS,EMP,B-E,CZ080,2017,188.73
A,THS,EMP,B-E,CZ080,2018,189.11
A,THS,EMP,B-E,CZ080,2019,187.58
A,THS,EMP,B-E,CZ080,2020,181.02
A,THS,EMP,B-E,CZ080,2021,174.84
A,THS,EMP,B-E,CZ080,2022,174.73
A,THS,EMP,B-E,CZ080,2023,175.28
A,THS,EMP,B-E,CZ080,2024,168.09
A,THS,EMP,B-E,DE,2000,8477.0
A,THS,EMP,B-E,DE,2001,8462.0
A,THS,EMP,B-E,DE,2002,8285.0
A,THS,EMP,B-E,DE,2003,8067.0
A,THS,EMP,B-E,DE,2004,7954.0
A,THS,EMP,B-E,DE,2005,7821.0
A,THS,EMP,B-E,DE,2006,7733.0
A,THS,EMP,B-E,DE,2007,7841.0
A,THS,EMP,B-E,DE,2008,8023.0
A,THS,EMP,B-E,DE,2009,7849.0
A,THS,EMP,B-E,DE,2010,7711.0
A,THS,EMP,B-E,DE,2011,7858.0
A,THS,EMP,B-E,DE,2012,7990.0
A,THS,EMP,B-E,DE,2013,8020.0
A,THS,EMP,B-E,DE,2014,8064.0
A,THS,EMP,B-E,DE,2015,8087.0
A,THS,EMP,B-E,DE,2016,8107.0
A,THS,EMP,B-E,DE,2017,8184.0
A,THS,EMP,B-E,DE,2018,8323.0
A,THS,EMP,B-E,DE,2019,8374.0
A,THS,EMP,B-E,DE,2020,8190.0
A,THS,EMP,B-E,DE,2021,8078.0
A,THS,EMP,B-E,DE,2022,8104.0
A,THS,EMP,B-E,DE,2023,8118.0
A,THS,EMP,B-E,DE1,2000,1575.66
A,THS,EMP,B-E,DE1,2001,1594.77
A,THS,EMP,B-E,DE1,2002,1569.53
A,THS,EMP,B-E,DE1,2003,1529.25
A,THS,EMP,B-E,DE1,2004,1513.6
A,THS,EMP,B-E,DE1,2005,1496.89
A,THS,EMP,B-E,DE1,2006,1479.75
A,THS,EMP,B-E,DE1,2007,1498.58
A,THS,EMP,B-E,DE1,2008,1535.44
A,THS,EMP,B-E,DE1,2009,1481.89
A,THS,EMP,B-E,DE1,2010,1452.23
A,THS,EMP,B-E,DE1,2011,1477.69
A,THS,EMP,B-E,DE1,2012,1497.33
A,THS,EMP,B-E,DE1,2013,1506.59
A,THS,EMP,B-E,DE1,2014,1516.84
A,THS,EMP,B-E,DE1,2015,1536.62
A,THS,EMP,B-E,DE1,2016,1547.69
A,THS,EMP,B-E,DE1,2017,1568.72
A,THS,EMP,B-E,DE1,2018,1602.88
A,THS,EMP,B-E,DE1,2019,1613.91
A,THS,EMP,B-E,DE1,2020,1573.06
A,THS,EMP,B-E,DE1,2021,1547.44
A,THS,EMP,B-E,DE1,2022,1555.61
A,THS,EMP,B-E,DE1,2023,1568.2
A,THS,EMP,B-E,DE11,2000,643.41
A,THS,EMP,B-E,DE11,2001,652.05
A,THS,EMP,B-E,DE11,2002,643.01
A,THS,EMP,B-E,DE11,2003,626.66
A,THS,EMP,B-E,DE11,2004,618.63
A,THS,EMP,B-E,DE11,2005,609.0
A,THS,EMP,B-E,DE11,2006,596.58
A,THS,EMP,B-E,DE11,2007,600.24
A,THS,EMP,B-E,DE11,2008,614.43
A,THS,EMP,B-E,DE11,2009,593.82
A,THS,EMP,B-E,DE11,2010,582.11
A,THS,EMP,B-E,DE11,2011,592.26
A,THS,EMP,B-E,DE11,2012,603.74
A,THS,EMP,B-E,DE11,2013,610.04
A,THS,EMP,B-E,DE11,2014,613.85
A,THS,EMP,B-E,DE11,2015,624.84
A,THS,EMP,B-E,DE11,2016,631.88
A,THS,EMP,B-E,DE11,2017,639.99
A,THS,EMP,B-E,DE11,2018,654.2
A,THS,EMP,B-E,DE11,2019,655.41
A,THS,EMP,B-E,DE11,2020,638.3
A,THS,EMP,B-E,DE11,2021,624.78
A,THS,EMP,B-E,DE11,2022,624.97
A,THS,EMP,B-E,DE11,2023,630.77
A,THS,EMP,B-E,DE111,2000,87.37
A,THS,EMP,B-E,DE111,2001,88.19
A,THS,EMP,B-E,DE111,2002,87.65
A,THS,EMP,B-E,DE111,2003,84.03
A,THS,EMP,B-E,DE111,2004,83.2
A,THS,EMP,B-E,DE111,2005,82.34
A,THS,EMP,B-E,DE111,2006,79.43
A,THS,EMP,B-E,DE111,2007,77.23
A,THS,EMP,B-E,DE111,2008,78.04
A,THS,EMP,B-E,DE111,2009,75.89
A,THS,EMP,B-E,DE111,2010,73.76
A,THS,EMP,B-E,DE111,2011,74.48
A,THS,EMP,B-E,DE111,2012,76.58
A,THS,EMP,B-E,DE111,2013,79.44
A,THS,EMP,B-E,DE111,2014,81.71
A,THS,EMP,B-E,DE111,2015,83.97
A,THS,EMP,B-E,DE111,2016,85.8
A,THS,EMP,B-E,DE111,2017,87.84
A,THS,EMP,B-E,DE111,2018,90.49
A,THS,EMP,B-E,DE111,2019,88.2
A,THS,EMP,B-E,DE111,2020,86.58
A,THS,EMP,B-E,DE111,2021,85.5
A,THS,EMP,B-E,DE111,2022,83.91
A,THS,EMP,B-E,DE111,2023,84.06
A,THS,EMP,B-E,DE112,2000,78.9
A,THS,EMP,B-E,DE112,2001,82.29
A,THS,EMP,B-E,DE112,2002,82.51
A,THS,EMP,B-E,DE112,2003,81.63
A,THS,EMP,B-E,DE112,2004,80.08
A,THS,EMP,B-E,DE112,2005,77.37
A,THS,EMP,B-E,DE112,2006,73.23
A,THS,EMP,B-E,DE112,2007,71.35
A,THS,EMP,B-E,DE112,2008,71.6
A,THS,EMP,B-E,DE112,2009,69.66
A,THS,EMP,B-E,DE112,2010,68.79
A,THS,EMP,B-E,DE112,2011,69.44
A,THS,EMP,B-E,DE112,2012,70.69
A,THS,EMP,B-E,DE112,2013,72.39
A,THS,EMP,B-E,DE112,2014,73.27
A,THS,EMP,B-E,DE112,2015,74.83
A,THS,EMP,B-E,DE112,2016,77.27
A,THS,EMP,B-E,DE112,2017,79.01
A,THS,EMP,B-E,DE112,2018,81.51
A,THS,EMP,B-E,DE112,2019,82.37
A,THS,EMP,B-E,DE112,2020,78.71
A,THS,EMP,B-E,DE112,2021,76.2
A,THS,EMP,B-E,DE112,2022,77.31
A,THS,EMP,B-E,DE112,2023,79.1
A,THS,EMP,B-E,DE113,2000,82.53
A,THS,EMP,B-E,DE113,2001,83.52
A,THS,EMP,B-E,DE113,2002,82.22
A,THS,EMP,B-E,DE113,2003,80.41
A,THS,EMP,B-E,DE113,2004,79.54
A,THS,EMP,B-E,DE113,2005,78.12
A,THS,EMP,B-E,DE113,2006,75.83
A,THS,EMP,B-E,DE113,2007,76.22
A,THS,EMP,B-E,DE113,2008,78.19
A,THS,EMP,B-E,DE113,2009,75.66
A,THS,EMP,B-E,DE113,2010,74.22
A,THS,EMP,B-E,DE113,2011,74.92
A,THS,EMP,B-E,DE113,2012,75.61
A,THS,EMP,B-E,DE113,2013,76.62
A,THS,EMP,B-E,DE113,2014,76.81
A,THS,EMP,B-E,DE113,2015,78.07
A,THS,EMP,B-E,DE113,2016,77.3
A,THS,EMP,B-E,DE113,2017,76.69
A,THS,EMP,B-E,DE113,2018,77.53
A,THS,EMP,B-E,DE113,2019,75.73
A,THS,EMP,B-E,DE113,2020,74.96
A,THS,EMP,B-E,DE113,2021,73.31
A,THS,EMP,B-E,DE113,2022,72.39
A,THS,EMP,B-E,DE113,2023,72.03
A,THS,EMP,B-E,DE114,2000,40.02
A,THS,EMP,B-E,DE114,2001,39.73
A,THS,EMP,B-E,DE114,2002,38.68
A,THS,EMP,B-E,DE114,2003,37.61
A,THS,EMP,B-E,DE114,2004,36.76
A,THS,EMP,B-E,DE114,2005,35.68
A,THS,EMP,B-E,DE114,2006,35.0
A,THS,EMP,B-E,DE114,2007,35.86
A,THS,EMP,B-E,DE114,2008,36.67
A,THS,EMP,B-E,DE114,2009,33.86
A,THS,EMP,B-E,DE114,2010,32.24
A,THS,EMP,B-E,DE114,2011,32.87
A,THS,EMP,B-E,DE114,2012,34.21
A,THS,EMP,B-E,DE114,2013,34.53
A,THS,EMP,B-E,DE114,2014,34.54
A,THS,EMP,B-E,DE114,2015,34.74
A,THS,EMP,B-E,DE114,2016,34.73
