freq,unit,nace_r2,geo,time,value
A,PYP_MNAC,C,IE05,2014,15649.26
A,PYP_MNAC,C,IE05,2015,49289.27
A,PYP_MNAC,C,IE05,2016,60163.38
A,PYP_MNAC,C,IE05,2017,63177.25
A,PYP_MNAC,C,IE05,2018,72830.19
A,PYP_MNAC,C,IE05,2019,76240.58
A,PYP_MNAC,C,IE05,2020,94827.66
A,PYP_MNAC,C,IE05,2021,108160.33
A,PYP_MNAC,C,IE05,2022,119416.76
A,PYP_MNAC,C,IE05,2023,106856.91
A,PYP_MNAC,C,IE05,2024,97963.55
A,PYP_MNAC,C,IE051,2000,2900.8
A,PYP_MNAC,C,IE051,2001,3056.14
A,PYP_MNAC,C,IE051,2002,3951.49
A,PYP_MNAC,C,IE051,2003,4156.51
A,PYP_MNAC,C,IE051,2004,3922.93
A,PYP_MNAC,C,IE051,2005,4029.68
A,PYP_MNAC,C,IE051,2006,3912.51
A,PYP_MNAC,C,IE051,2007,4337.09
A,PYP_MNAC,C,IE051,2008,3969.25
A,PYP_MNAC,C,IE051,2009,3701.13
A,PYP_MNAC,C,IE051,2010,4026.41
A,PYP_MNAC,C,IE051,2011,3237.12
A,PYP_MNAC,C,IE051,2012,3405.55
A,PYP_MNAC,C,IE051,2013,2691.99
A,PYP_MNAC,C,IE051,2014,3323.63
A,PYP_MNAC,C,IE051,2018,6848.08
A,PYP_MNAC,C,IE051,2019,9078.47
A,PYP_MNAC,C,IE051,2020,14206.67
A,PYP_MNAC,C,IE051,2021,14254.57
A,PYP_MNAC,C,IE051,2022,11750.43
A,PYP_MNAC,C,IE051,2023,12901.14
A,PYP_MNAC,C,IE051,2024,12201.79
A,PYP_MNAC,C,IE052,2000,1729.58
A,PYP_MNAC,C,IE052,2001,1790.88
A,PYP_MNAC,C,IE052,2002,2280.76
A,PYP_MNAC,C,IE052,2003,2434.02
A,PYP_MNAC,C,IE052,2004,2263.8
A,PYP_MNAC,C,IE052,2005,2444.03
A,PYP_MNAC,C,IE052,2006,2301.44
A,PYP_MNAC,C,IE052,2007,2414.68
A,PYP_MNAC,C,IE052,2008,2373.63
A,PYP_MNAC,C,IE052,2009,1929.74
A,PYP_MNAC,C,IE052,2010,2230.23
A,PYP_MNAC,C,IE052,2011,1815.15
A,PYP_MNAC,C,IE052,2012,3677.58
A,PYP_MNAC,C,IE052,2013,2985.03
A,PYP_MNAC,C,IE052,2014,3322.09
A,PYP_MNAC,C,IE052,2015,2264.4
A,PYP_MNAC,C,IE052,2016,3577.32
A,PYP_MNAC,C,IE052,2017,4602.32
A,PYP_MNAC,C,IE052,2018,4929.9
A,PYP_MNAC,C,IE052,2019,7635.82
A,PYP_MNAC,C,IE052,2020,7194.35
A,PYP_MNAC,C,IE052,2021,5860.48
A,PYP_MNAC,C,IE052,2022,5531.21
A,PYP_MNAC,C,IE052,2023,4836.75
A,PYP_MNAC,C,IE052,2024,4501.52
A,PYP_MNAC,C,IE053,2000,6128.79
A,PYP_MNAC,C,IE053,2001,6570.31
A,PYP_MNAC,C,IE053,2002,8647.28
A,PYP_MNAC,C,IE053,2003,8977.95
A,PYP_MNAC,C,IE053,2004,8534.19
A,PYP_MNAC,C,IE053,2005,8388.63
A,PYP_MNAC,C,IE053,2006,8486.77
A,PYP_MNAC,C,IE053,2007,9492.15
A,PYP_MNAC,C,IE053,2008,6792.14
A,PYP_MNAC,C,IE053,2009,8618.91
A,PYP_MNAC,C,IE053,2010,10730.89
A,PYP_MNAC,C,IE053,2011,10442.09
A,PYP_MNAC,C,IE053,2012,9085.63
A,PYP_MNAC,C,IE053,2013,7547.5
A,PYP_MNAC,C,IE053,2014,9003.54
A,PYP_MNAC,C,IE053,2018,61052.21
A,PYP_MNAC,C,IE053,2019,59526.29
A,PYP_MNAC,C,IE053,2020,73426.64
A,PYP_MNAC,C,IE053,2021,88045.28
A,PYP_MNAC,C,IE053,2022,102135.13
A,PYP_MNAC,C,IE053,2023,89119.03
A,PYP_MNAC,C,IE053,2024,81260.24
A,PYP_MNAC,C,IE06,2000,11068.8
A,PYP_MNAC,C,IE06,2001,11679.6
A,PYP_MNAC,C,IE06,2002,15328.16
A,PYP_MNAC,C,IE06,2003,16083.72
A,PYP_MNAC,C,IE06,2004,14811.68
A,PYP_MNAC,C,IE06,2005,15646.15
A,PYP_MNAC,C,IE06,2006,15318.19
A,PYP_MNAC,C,IE06,2007,15184.45
A,PYP_MNAC,C,IE06,2008,15074.21
A,PYP_MNAC,C,IE06,2009,13949.92
A,PYP_MNAC,C,IE06,2010,12703.28
A,PYP_MNAC,C,IE06,2011,13909.49
A,PYP_MNAC,C,IE06,2012,14949.1
A,PYP_MNAC,C,IE06,2013,15342.39
A,PYP_MNAC,C,IE06,2014,18715.58
A,PYP_MNAC,C,IE06,2015,18155.78
A,PYP_MNAC,C,IE06,2016,28285.5
A,PYP_MNAC,C,IE06,2017,25222.53
A,PYP_MNAC,C,IE06,2018,32321.27
A,PYP_MNAC,C,IE06,2019,29817.82
A,PYP_MNAC,C,IE06,2020,37893.48
A,PYP_MNAC,C,IE06,2021,40272.13
A,PYP_MNAC,C,IE06,2022,46867.19
A,PYP_MNAC,C,IE06,2023,32446.26
A,PYP_MNAC,C,IE06,2024,44037.21
A,PYP_MNAC,C,IE061,2000,6915.06
A,PYP_MNAC,C,IE061,2001,7356.72
A,PYP_MNAC,C,IE061,2002,9735.7
A,PYP_MNAC,C,IE061,2003,10142.27
A,PYP_MNAC,C,IE061,2004,9386.11
A,PYP_MNAC,C,IE061,2005,9728.46
A,PYP_MNAC,C,IE061,2006,9634.24
A,PYP_MNAC,C,IE061,2007,9721.67
A,PYP_MNAC,C,IE061,2008,8939.34
A,PYP_MNAC,C,IE061,2009,9181.36
A,PYP_MNAC,C,IE061,2010,8476.5
A,PYP_MNAC,C,IE061,2011,9397.3
A,PYP_MNAC,C,IE061,2012,10736.13
A,PYP_MNAC,C,IE061,2013,12529.54
A,PYP_MNAC,C,IE061,2014,15941.36
A,PYP_MNAC,C,IE061,2015,14110.68
A,PYP_MNAC,C,IE061,2016,19362.54
A,PYP_MNAC,C,IE061,2017,14433.73
A,PYP_MNAC,C,IE061,2018,20334.08
A,PYP_MNAC,C,IE061,2019,18436.14
A,PYP_MNAC,C,IE061,2020,24417.31
A,PYP_MNAC,C,IE061,2021,27183.47
A,PYP_MNAC,C,IE061,2022,31521.65
A,PYP_MNAC,C,IE061,2023,21344.03
A,PYP_MNAC,C,IE061,2024,28070.84
A,PYP_MNAC,C,IE062,2000,3409.41
A,PYP_MNAC,C,IE062,2001,3562.33
A,PYP_MNAC,C,IE062,2002,4642.74
A,PYP_MNAC,C,IE062,2003,4909.26
A,PYP_MNAC,C,IE062,2004,4471.65
A,PYP_MNAC,C,IE062,2005,4871.59
A,PYP_MNAC,C,IE062,2006,4690.61
A,PYP_MNAC,C,IE062,2007,4456.16
A,PYP_MNAC,C,IE062,2008,5064.95
A,PYP_MNAC,C,IE062,2009,3949.23
A,PYP_MNAC,C,IE062,2010,3374.7
A,PYP_MNAC,C,IE062,2011,3860.41
A,PYP_MNAC,C,IE062,2012,3475.75
A,PYP_MNAC,C,IE062,2013,2125.22
A,PYP_MNAC,C,IE062,2014,1932.21
A,PYP_MNAC,C,IE062,2015,3333.48
A,PYP_MNAC,C,IE062,2016,8028.91
A,PYP_MNAC,C,IE062,2017,9926.21
A,PYP_MNAC,C,IE062,2019,10310.59
A,PYP_MNAC,C,IE062,2020,11876.82
A,PYP_MNAC,C,IE062,2021,11424.18
A,PYP_MNAC,C,IE062,2022,13863.88
A,PYP_MNAC,C,IE062,2023,8516.4
A,PYP_MNAC,C,IE062,2024,13364.64
A,PYP_MNAC,C,IE063,2000,744.32
A,PYP_MNAC,C,IE063,2001,760.55
A,PYP_MNAC,C,IE063,2002,949.71
A,PYP_MNAC,C,IE063,2003,1032.18
A,PYP_MNAC,C,IE063,2004,953.92
A,PYP_MNAC,C,IE063,2005,1046.11
A,PYP_MNAC,C,IE063,2006,993.34
A,PYP_MNAC,C,IE063,2007,1006.61
A,PYP_MNAC,C,IE063,2008,1069.92
A,PYP_MNAC,C,IE063,2009,819.33
A,PYP_MNAC,C,IE063,2010,852.08
A,PYP_MNAC,C,IE063,2011,651.78
A,PYP_MNAC,C,IE063,2012,737.22
A,PYP_MNAC,C,IE063,2013,687.63
A,PYP_MNAC,C,IE063,2014,842.01
A,PYP_MNAC,C,IE063,2015,711.61
A,PYP_MNAC,C,IE063,2016,894.05
A,PYP_MNAC,C,IE063,2017,862.59
A,PYP_MNAC,C,IE063,2019,1071.09
A,PYP_MNAC,C,IE063,2020,1599.34
A,PYP_MNAC,C,IE063,2021,1664.48
A,PYP_MNAC,C,IE063,2022,1481.66
A,PYP_MNAC,C,IE063,2023,2585.83
A,PYP_MNAC,C,IE063,2024,2601.72
A,PYP_MNAC,C,IT,2000,217816.5
A,PYP_MNAC,C,IT,2001,219388.8
A,PYP_MNAC,C,IT,2002,224131.5
A,PYP_MNAC,C,IT,2003,222556.8
A,PYP_MNAC,C,IT,2004,229241.8
A,PYP_MNAC,C,IT,2005,231910.7
A,PYP_MNAC,C,IT,2006,243987.0
A,PYP_MNAC,C,IT,2007,250697.8
A,PYP_MNAC,C,IT,2008,250188.3
A,PYP_MNAC,C,IT,2009,206348.8
A,PYP_MNAC,C,IT,2010,237673.2
A,PYP_MNAC,C,IT,2011,233651.1
A,PYP_MNAC,C,IT,2012,224928.3
A,PYP_MNAC,C,IT,2013,222463.1
A,PYP_MNAC,C,IT,2014,222636.1
A,PYP_MNAC,C,IT,2015,232011.3
A,PYP_MNAC,C,IT,2016,242021.9
A,PYP_MNAC,C,IT,2017,259168.8
A,PYP_MNAC,C,IT,2018,261133.4
A,PYP_MNAC,C,IT,2019,266149.2
A,PYP_MNAC,C,IT,2020,230448.9
A,PYP_MNAC,C,IT,2021,279551.0
A,PYP_MNAC,C,IT,2022,290608.7
A,PYP_MNAC,C,IT,2023,305665.9
A,PYP_MNAC,C,ITC,2000,85815.8
A,PYP_MNAC,C,ITC,2001,86065.7
A,PYP_MNAC,C,ITC,2002,87841.3
A,PYP_MNAC,C,ITC,2003,87647.0
A,PYP_MNAC,C,ITC,2004,91655.5
A,PYP_MNAC,C,ITC,2005,92551.8
A,PYP_MNAC,C,ITC,2006,95615.9
A,PYP_MNAC,C,ITC,2007,97826.3
A,PYP_MNAC,C,ITC,2008,97319.7
A,PYP_MNAC,C,ITC,2009,80463.0
A,PYP_MNAC,C,ITC,2010,94483.6
A,PYP_MNAC,C,ITC,2011,93357.5
A,PYP_MNAC,C,ITC,2012,90369.3
A,PYP_MNAC,C,ITC,2013,89146.0
A,PYP_MNAC,C,ITC,2014,89133.9
A,PYP_MNAC,C,ITC,2015,92551.6
A,PYP_MNAC,C,ITC,2016,95976.8
A,PYP_MNAC,C,ITC,2017,102463.3
A,PYP_MNAC,C,ITC,2018,103109.4
A,PYP_MNAC,C,ITC,2019,103038.6
A,PYP_MNAC,C,ITC,2020,90158.2
A,PYP_MNAC,C,ITC,2021,108522.2
A,PYP_MNAC,C,ITC,2022,111492.2
A,PYP_MNAC,C,ITC,2023,118010.8
A,PYP_MNAC,C,ITC1,2000,22591.6
A,PYP_MNAC,C,ITC1,2001,22083.3
A,PYP_MNAC,C,ITC1,2002,22404.1
A,PYP_MNAC,C,ITC1,2003,22155.6
A,PYP_MNAC,C,ITC1,2004,22095.8
A,PYP_MNAC,C,ITC1,2005,22173.5
A,PYP_MNAC,C,ITC1,2006,22985.5
A,PYP_MNAC,C,ITC1,2007,23880.8
A,PYP_MNAC,C,ITC1,2008,23895.4
A,PYP_MNAC,C,ITC1,2009,18543.4
A,PYP_MNAC,C,ITC1,2010,23154.0
A,PYP_MNAC,C,ITC1,2011,23419.4
A,PYP_MNAC,C,ITC1,2012,21880.0
A,PYP_MNAC,C,ITC1,2013,21972.4
A,PYP_MNAC,C,ITC1,2014,22078.1
A,PYP_MNAC,C,ITC1,2015,23323.2
A,PYP_MNAC,C,ITC1,2016,24941.5
A,PYP_MNAC,C,ITC1,2017,26599.1
A,PYP_MNAC,C,ITC1,2018,26742.8
A,PYP_MNAC,C,ITC1,2019,26545.1
A,PYP_MNAC,C,ITC1,2020,22629.0
A,PYP_MNAC,C,ITC1,2021,27599.3
A,PYP_MNAC,C,ITC1,2022,28070.8
A,PYP_MNAC,C,ITC1,2023,30429.8
A,PYP_MNAC,C,ITC2,2000,300.7
A,PYP_MNAC,C,ITC2,2001,298.8
A,PYP_MNAC,C,ITC2,2002,309.4
A,PYP_MNAC,C,ITC2,2003,320.5
A,PYP_MNAC,C,ITC2,2004,335.1
A,PYP_MNAC,C,ITC2,2005,363.1
A,PYP_MNAC,C,ITC2,2006,338.7
A,PYP_MNAC,C,ITC2,2007,377.8
A,PYP_MNAC,C,ITC2,2008,333.9
A,PYP_MNAC,C,ITC2,2009,224.2
A,PYP_MNAC,C,ITC2,2010,261.1
A,PYP_MNAC,C,ITC2,2011,253.5
A,PYP_MNAC,C,ITC2,2012,232.8
A,PYP_MNAC,C,ITC2,2013,252.1
A,PYP_MNAC,C,ITC2,2014,251.8
A,PYP_MNAC,C,ITC2,2015,254.8
A,PYP_MNAC,C,ITC2,2016,255.6
A,PYP_MNAC,C,ITC2,2017,277.8
A,PYP_MNAC,C,ITC2,2018,293.1
A,PYP_MNAC,C,ITC2,2019,299.3
A,PYP_MNAC,C,ITC2,2020,239.6
A,PYP_MNAC,C,ITC2,2021,307.1
A,PYP_MNAC,C,ITC2,2022,318.5
A,PYP_MNAC,C,ITC2,2023,311.8
A,PYP_MNAC,C,ITC3,2000,4201.3
A,PYP_MNAC,C,ITC3,2001,4134.1
A,PYP_MNAC,C,ITC3,2002,3989.4
A,PYP_MNAC,C,ITC3,2003,3677.7
A,PYP_MNAC,C,ITC3,2004,3821.3
A,PYP_MNAC,C,ITC3,2005,4019.3
A,PYP_MNAC,C,ITC3,2006,4386.0
A,PYP_MNAC,C,ITC3,2007,4901.9
A,PYP_MNAC,C,ITC3,2008,5005.9
A,PYP_MNAC,C,ITC3,2009,4270.9
A,PYP_MNAC,C,ITC3,2010,4293.2
A,PYP_MNAC,C,ITC3,2011,4096.9
A,PYP_MNAC,C,ITC3,2012,4171.4
A,PYP_MNAC,C,ITC3,2013,3973.6
A,PYP_MNAC,C,ITC3,2014,4000.2
A,PYP_MNAC,C,ITC3,2015,4093.3
A,PYP_MNAC,C,ITC3,2016,4167.8
A,PYP_MNAC,C,ITC3,2017,4659.8
A,PYP_MNAC,C,ITC3,2018,4683.0
A,PYP_MNAC,C,ITC3,2019,4700.4
A,PYP_MNAC,C,ITC3,2020,4242.9
A,PYP_MNAC,C,ITC3,2021,5293.6
A,PYP_MNAC,C,ITC3,2022,5379.7
A,PYP_MNAC,C,ITC3,2023,5826.6
A,PYP_MNAC,C,ITC4,2000,58722.3
A,PYP_MNAC,C,ITC4,2001,59549.5
A,PYP_MNAC,C,ITC4,2002,61138.4
A,PYP_MNAC,C,ITC4,2003,61493.2
A,PYP_MNAC,C,ITC4,2004,65403.3
A,PYP_MNAC,C,ITC4,2005,65995.9
A,PYP_MNAC,C,ITC4,2006,67905.7
A,PYP_MNAC,C,ITC4,2007,68665.8
A,PYP_MNAC,C,ITC4,2008,68084.5
A,PYP_MNAC,C,ITC4,2009,57424.5
A,PYP_MNAC,C,ITC4,2010,66775.3
A,PYP_MNAC,C,ITC4,2011,65587.8
A,PYP_MNAC,C,ITC4,2012,64085.1
A,PYP_MNAC,C,ITC4,2013,62947.9
A,PYP_MNAC,C,ITC4,2014,62803.9
A,PYP_MNAC,C,ITC4,2015,64880.3
A,PYP_MNAC,C,ITC4,2016,66611.9
A,PYP_MNAC,C,ITC4,2017,70926.6
A,PYP_MNAC,C,ITC4,2018,71390.6
A,PYP_MNAC,C,ITC4,2019,71493.8
A,PYP_MNAC,C,ITC4,2020,63046.8
A,PYP_MNAC,C,ITC4,2021,75322.2
A,PYP_MNAC,C,ITC4,2022,77723.2
A,PYP_MNAC,C,ITC4,2023,81442.6
A,PYP_MNAC,C,ITF,2000,24492.3
A,PYP_MNAC,C,ITF,2001,24622.4
A,PYP_MNAC,C,ITF,2002,25456.7
A,PYP_MNAC,C,ITF,2003,24764.2
A,PYP_MNAC,C,ITF,2004,24584.2
A,PYP_MNAC,C,ITF,2005,25109.7
A,PYP_MNAC,C,ITF,2006,26710.5
A,PYP_MNAC,C,ITF,2007,27611.7
A,PYP_MNAC,C,ITF,2008,26937.8
A,PYP_MNAC,C,ITF,2009,22426.4
A,PYP_MNAC,C,ITF,2010,23767.6
A,PYP_MNAC,C,ITF,2011,23336.7
A,PYP_MNAC,C,ITF,2012,22067.7
A,PYP_MNAC,C,ITF,2013,20723.1
A,PYP_MNAC,C,ITF,2014,21225.2
A,PYP_MNAC,C,ITF,2015,22167.2
A,PYP_MNAC,C,ITF,2016,24161.7
A,PYP_MNAC,C,ITF,2017,25145.9
A,PYP_MNAC,C,ITF,2018,25130.8
A,PYP_MNAC,C,ITF,2019,25682.4
A,PYP_MNAC,C,ITF,2020,21841.1
A,PYP_MNAC,C,ITF,2021,26268.9
A,PYP_MNAC,C,ITF,2022,27959.4
A,PYP_MNAC,C,ITF,2023,30005.4
A,PYP_MNAC,C,ITF1,2000,4669.8
A,PYP_MNAC,C,ITF1,2001,4727.6
A,PYP_MNAC,C,ITF1,2002,4836.0
A,PYP_MNAC,C,ITF1,2003,4688.8
A,PYP_MNAC,C,ITF1,2004,4808.8
A,PYP_MNAC,C,ITF1,2005,4926.3
A,PYP_MNAC,C,ITF1,2006,5093.4
A,PYP_MNAC,C,ITF1,2007,5454.6
A,PYP_MNAC,C,ITF1,2008,5288.8
A,PYP_MNAC,C,ITF1,2009,4586.6
A,PYP_MNAC,C,ITF1,2010,4919.5
A,PYP_MNAC,C,ITF1,2011,5153.6
A,PYP_MNAC,C,ITF1,2012,4710.8
A,PYP_MNAC,C,ITF1,2013,4574.9
A,PYP_MNAC,C,ITF1,2014,4651.0
A,PYP_MNAC,C,ITF1,2015,4845.2
A,PYP_MNAC,C,ITF1,2016,5054.5
A,PYP_MNAC,C,ITF1,2017,5203.5
A,PYP_MNAC,C,ITF1,2018,5056.3
A,PYP_MNAC,C,ITF1,2019,5343.6
A,PYP_MNAC,C,ITF1,2020,4608.6
A,PYP_MNAC,C,ITF1,2021,5292.5
A,PYP_MNAC,C,ITF1,2022,5618.8
A,PYP_MNAC,C,ITF1,2023,5988.5
A,PYP_MNAC,C,ITF2,2000,727.7
A,PYP_MNAC,C,ITF2,2001,733.3
A,PYP_MNAC,C,ITF2,2002,770.0
A,PYP_MNAC,C,ITF2,2003,699.4
A,PYP_MNAC,C,ITF2,2004,785.7
A,PYP_MNAC,C,ITF2,2005,791.5
A,PYP_MNAC,C,ITF2,2006,811.1
A,PYP_MNAC,C,ITF2,2007,828.6
A,PYP_MNAC,C,ITF2,2008,796.8
A,PYP_MNAC,C,ITF2,2009,657.8
A,PYP_MNAC,C,ITF2,2010,782.1
A,PYP_MNAC,C,ITF2,2011,730.1
A,PYP_MNAC,C,ITF2,2012,681.4
A,PYP_MNAC,C,ITF2,2013,431.6
A,PYP_MNAC,C,ITF2,2014,479.5
A,PYP_MNAC,C,ITF2,2015,541.9
A,PYP_MNAC,C,ITF2,2016,678.0
A,PYP_MNAC,C,ITF2,2017,726.3
A,PYP_MNAC,C,ITF2,2018,777.4
A,PYP_MNAC,C,ITF2,2019,845.2
A,PYP_MNAC,C,ITF2,2020,581.8
A,PYP_MNAC,C,ITF2,2021,717.2
A,PYP_MNAC,C,ITF2,2022,723.6
A,PYP_MNAC,C,ITF2,2023,839.2
A,PYP_MNAC,C,ITF3,2000,9736.5
A,PYP_MNAC,C,ITF3,2001,9722.0
A,PYP_MNAC,C,ITF3,2002,10066.4
A,PYP_MNAC,C,ITF3,2003,9818.6
A,PYP_MNAC,C,ITF3,2004,9385.3
A,PYP_MNAC,C,ITF3,2005,9374.1
A,PYP_MNAC,C,ITF3,2006,10355.1
A,PYP_MNAC,C,ITF3,2007,10801.6
A,PYP_MNAC,C,ITF3,2008,10808.0
A,PYP_MNAC,C,ITF3,2009,8897.3
A,PYP_MNAC,C,ITF3,2010,9025.5
A,PYP_MNAC,C,ITF3,2011,8729.8
A,PYP_MNAC,C,ITF3,2012,8173.2
A,PYP_MNAC,C,ITF3,2013,8147.0
A,PYP_MNAC,C,ITF3,2014,8220.6
A,PYP_MNAC,C,ITF3,2015,8479.5
A,PYP_MNAC,C,ITF3,2016,9308.9
A,PYP_MNAC,C,ITF3,2017,9806.4
A,PYP_MNAC,C,ITF3,2018,9899.3
A,PYP_MNAC,C,ITF3,2019,10292.2
A,PYP_MNAC,C,ITF3,2020,8786.9
A,PYP_MNAC,C,ITF3,2021,10505.1
A,PYP_MNAC,C,ITF3,2022,11004.7
A,PYP_MNAC,C,ITF3,2023,12414.4
A,PYP_MNAC,C,ITF4,2000,6696.6
A,PYP_MNAC,C,ITF4,2001,6646.4
A,PYP_MNAC,C,ITF4,2002,6951.8
A,PYP_MNAC,C,ITF4,2003,6858.5
A,PYP_MNAC,C,ITF4,2004,6849.3
A,PYP_MNAC,C,ITF4,2005,7232.9
A,PYP_MNAC,C,ITF4,2006,7448.8
A,PYP_MNAC,C,ITF4,2007,7591.0
A,PYP_MNAC,C,ITF4,2008,7318.6
A,PYP_MNAC,C,ITF4,2009,5804.5
A,PYP_MNAC,C,ITF4,2010,6421.6
A,PYP_MNAC,C,ITF4,2011,6256.0
A,PYP_MNAC,C,ITF4,2012,6325.6
A,PYP_MNAC,C,ITF4,2013,5543.7
A,PYP_MNAC,C,ITF4,2014,5901.2
A,PYP_MNAC,C,ITF4,2015,5701.0
A,PYP_MNAC,C,ITF4,2016,6384.7
A,PYP_MNAC,C,ITF4,2017,6695.4
A,PYP_MNAC,C,ITF4,2018,6641.3
A,PYP_MNAC,C,ITF4,2019,6466.6
A,PYP_MNAC,C,ITF4,2020,5726.9
A,PYP_MNAC,C,ITF4,2021,7156.8
A,PYP_MNAC,C,ITF4,2022,7878.5
A,PYP_MNAC,C,ITF4,2023,7693.8
A,PYP_MNAC,C,ITF5,2000,1509.8
A,PYP_MNAC,C,ITF5,2001,1589.4
A,PYP_MNAC,C,ITF5,2002,1532.9
A,PYP_MNAC,C,ITF5,2003,1447.6
A,PYP_MNAC,C,ITF5,2004,1447.2
A,PYP_MNAC,C,ITF5,2005,1370.9
A,PYP_MNAC,C,ITF5,2006,1457.8
A,PYP_MNAC,C,ITF5,2007,1466.5
A,PYP_MNAC,C,ITF5,2008,1265.9
A,PYP_MNAC,C,ITF5,2009,1186.5
A,PYP_MNAC,C,ITF5,2010,1235.0
A,PYP_MNAC,C,ITF5,2011,1232.0
A,PYP_MNAC,C,ITF5,2012,1047.6
A,PYP_MNAC,C,ITF5,2013,1026.5
A,PYP_MNAC,C,ITF5,2014,967.6
A,PYP_MNAC,C,ITF5,2015,1549.2
A,PYP_MNAC,C,ITF5,2016,1651.1
A,PYP_MNAC,C,ITF5,2017,1608.8
A,PYP_MNAC,C,ITF5,2018,1648.5
A,PYP_MNAC,C,ITF5,2019,1575.5
A,PYP_MNAC,C,ITF5,2020,1145.4
A,PYP_MNAC,C,ITF5,2021,1378.1
A,PYP_MNAC,C,ITF5,2022,1527.3
A,PYP_MNAC,C,ITF5,2023,1630.8
A,PYP_MNAC,C,ITF6,2000,1151.9
A,PYP_MNAC,C,ITF6,2001,1203.6
A,PYP_MNAC,C,ITF6,2002,1299.5
A,PYP_MNAC,C,ITF6,2003,1251.3
A,PYP_MNAC,C,ITF6,2004,1308.0
A,PYP_MNAC,C,ITF6,2005,1414.0
A,PYP_MNAC,C,ITF6,2006,1544.3
A,PYP_MNAC,C,ITF6,2007,1469.5
A,PYP_MNAC,C,ITF6,2008,1459.6
A,PYP_MNAC,C,ITF6,2009,1293.7
A,PYP_MNAC,C,ITF6,2010,1383.8
A,PYP_MNAC,C,ITF6,2011,1235.1
A,PYP_MNAC,C,ITF6,2012,1129.1
A,PYP_MNAC,C,ITF6,2013,999.3
A,PYP_MNAC,C,ITF6,2014,1005.3
A,PYP_MNAC,C,ITF6,2015,1050.4
A,PYP_MNAC,C,ITF6,2016,1084.5
A,PYP_MNAC,C,ITF6,2017,1105.5
A,PYP_MNAC,C,ITF6,2018,1108.1
A,PYP_MNAC,C,ITF6,2019,1159.4
A,PYP_MNAC,C,ITF6,2020,991.5
A,PYP_MNAC,C,ITF6,2021,1219.1
A,PYP_MNAC,C,ITF6,2022,1206.4
A,PYP_MNAC,C,ITF6,2023,1438.7
A,PYP_MNAC,C,ITG,2000,7576.4
A,PYP_MNAC,C,ITG,2001,7625.0
A,PYP_MNAC,C,ITG,2002,7994.8
A,PYP_MNAC,C,ITG,2003,7982.7
A,PYP_MNAC,C,ITG,2004,7759.0
A,PYP_MNAC,C,ITG,2005,8253.8
A,PYP_MNAC,C,ITG,2006,8492.7
A,PYP_MNAC,C,ITG,2007,8770.8
A,PYP_MNAC,C,ITG,2008,8502.1
A,PYP_MNAC,C,ITG,2009,6686.3
A,PYP_MNAC,C,ITG,2010,7231.0
A,PYP_MNAC,C,ITG,2011,6636.6
A,PYP_MNAC,C,ITG,2012,6091.7
A,PYP_MNAC,C,ITG,2013,6020.7
A,PYP_MNAC,C,ITG,2014,4659.1
A,PYP_MNAC,C,ITG,2015,6013.8
A,PYP_MNAC,C,ITG,2016,5618.1
A,PYP_MNAC,C,ITG,2017,5915.5
A,PYP_MNAC,C,ITG,2018,5813.6
A,PYP_MNAC,C,ITG,2019,5985.9
A,PYP_MNAC,C,ITG,2020,3957.1
A,PYP_MNAC,C,ITG,2021,6633.6
A,PYP_MNAC,C,ITG,2022,9164.5
A,PYP_MNAC,C,ITG,2023,9405.4
A,PYP_MNAC,C,ITG1,2000,5754.2
A,PYP_MNAC,C,ITG1,2001,5716.1
A,PYP_MNAC,C,ITG1,2002,5995.9
A,PYP_MNAC,C,ITG1,2003,5991.3
A,PYP_MNAC,C,ITG1,2004,5775.4
A,PYP_MNAC,C,ITG1,2005,6179.4
A,PYP_MNAC,C,ITG1,2006,6323.2
A,PYP_MNAC,C,ITG1,2007,6448.4
A,PYP_MNAC,C,ITG1,2008,6390.8
A,PYP_MNAC,C,ITG1,2009,4923.3
A,PYP_MNAC,C,ITG1,2010,5355.2
A,PYP_MNAC,C,ITG1,2011,4899.1
A,PYP_MNAC,C,ITG1,2012,4550.5
A,PYP_MNAC,C,ITG1,2013,4719.9
A,PYP_MNAC,C,ITG1,2014,3322.3
A,PYP_MNAC,C,ITG1,2015,4117.3
A,PYP_MNAC,C,ITG1,2016,4101.0
A,PYP_MNAC,C,ITG1,2017,4290.2
A,PYP_MNAC,C,ITG1,2018,4211.4
A,PYP_MNAC,C,ITG1,2019,4209.4
A,PYP_MNAC,C,ITG1,2020,2888.1
A,PYP_MNAC,C,ITG1,2021,4988.0
A,PYP_MNAC,C,ITG1,2022,7297.5
A,PYP_MNAC,C,ITG1,2023,6638.3
A,PYP_MNAC,C,ITG2,2000,1822.1
A,PYP_MNAC,C,ITG2,2001,1908.9
A,PYP_MNAC,C,ITG2,2002,1998.9
A,PYP_MNAC,C,ITG2,2003,1991.3
A,PYP_MNAC,C,ITG2,2004,1983.7
A,PYP_MNAC,C,ITG2,2005,2074.4
A,PYP_MNAC,C,ITG2,2006,2169.5
A,PYP_MNAC,C,ITG2,2007,2322.3
A,PYP_MNAC,C,ITG2,2008,2111.3
A,PYP_MNAC,C,ITG2,2009,1763.0
A,PYP_MNAC,C,ITG2,2010,1875.8
A,PYP_MNAC,C,ITG2,2011,1737.5
A,PYP_MNAC,C,ITG2,2012,1541.1
